siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new
CZ-Pu XIII C 4,547,42,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.1 (rkp. Perg. 12),547,42,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0
CZ-Pu XII E 15c,547,42,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0
CZ-Pu XIV.B.13,475,42,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0
A-KN CCl 1010,475,42,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0
A-KN CCl 1011,475,42,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0
A-KN CCl 1015,475,42,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0
A-KN CCl 1017,475,42,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0
D-MZb A,475,42,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4303,475,42,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [02] II,475,42,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30847,475,42,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0
H-Bu lat. 118,475,42,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0
HR-Hf Cod. C Nr. 4,475,42,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0
I-MC 542,475,42,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.2 (rkp. Perg. 14),475,42,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.5 (rkp. Perg. 13),475,42,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0
HR-Hf Cod. D Nr. 5,475,42,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0
I-BV V 19,475,42,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9449,475,42,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0
CZ-Pn XV A 10,379,39,1,0,0,0,0,0,0,0,0,0,15,5,1,0,0,0,0,0,0,0,0,0
CZ-Pst DE I 7,379,39,1,0,0,0,0,0,0,0,0,0,15,5,1,0,0,0,0,0,0,0,0,0
E-H Ms. 2,379,39,1,0,0,0,0,0,0,0,0,0,15,5,1,0,0,0,0,0,0,0,0,0
F-TOm 149,379,39,1,0,0,0,0,0,0,0,0,0,15,5,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 15181,379,39,1,0,0,0,0,0,0,0,0,0,15,5,1,0,0,0,0,0,0,0,0,0
"E-BAR, s.s.",1055,39,1,0,0,0,0,0,0,0,0,0,41,5,1,0,0,0,0,0,0,0,0,0
E-H Ms. 7 (ant. 5),1055,39,1,0,0,0,0,0,0,0,0,0,41,5,1,0,0,0,0,0,0,0,0,0
D-B Theol. Lat. Qu. 149,1055,39,1,0,0,0,0,0,0,0,0,0,41,5,1,0,0,0,0,0,0,0,0,0
E-VI Mss. 113-114,1055,39,1,0,0,0,0,0,0,0,0,0,41,5,1,0,0,0,0,0,0,0,0,0
PL-STAb ms. 2,1055,39,1,0,0,0,0,0,0,0,0,0,41,5,1,0,0,0,0,0,0,0,0,0
F-CA 38 (olim 40),655,42,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (with hymnal),655,42,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (facsimile),655,42,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0
PL-KIk Ms. 1,655,42,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0
PL-Klk 1,655,42,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0
TR-Itks Deissmann 42,655,42,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 2,676,39,1,0,0,0,0,0,0,0,0,0,27,5,1,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 4,676,39,1,0,0,0,0,0,0,0,0,0,27,5,1,0,0,0,0,0,0,0,0,0
P-BRs Ms. 028,210,20,1,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 025,210,20,1,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 28 Helmst. (Heinemann-Nr. 31),210,20,1,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0
PL-PŁsem MsEPl 12,749,20,1,0,0,0,0,0,0,0,0,0,30,3,1,0,0,0,0,0,0,0,0,0
US-NYcubl MS 1,210,20,1,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4304,210,20,1,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0
H-Bu lat. 121,210,20,1,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0
P-Ln RES. 253 P.,680,39,1,0,0,0,0,0,0,0,0,0,28,5,1,0,0,0,0,0,0,0,0,0
P-EVpc 000,680,39,1,0,0,0,0,0,0,0,0,0,28,5,1,0,0,0,0,0,0,0,0,0
E-MO Ms. 72,680,39,1,0,0,0,0,0,0,0,0,0,28,5,1,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 021,680,39,1,0,0,0,0,0,0,0,0,0,28,5,1,0,0,0,0,0,0,0,0,0
P-BRs Ms. 032,680,39,1,0,0,0,0,0,0,0,0,0,28,5,1,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.4 (rkp. Perg. 20),680,39,1,0,0,0,0,0,0,0,0,0,28,5,1,0,0,0,0,0,0,0,0,0
A-VOR 287 (olim XXIX),427,42,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0
GB-AB 20541 E,427,42,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0
Cantus MA Impr. 1537,427,42,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0
NL-Uu Ms. 406 (shelfmark 3 J 7),427,42,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0
A-KR Schachtel VI/258,427,42,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0
GB-Cu Mm.ii.9,427,42,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0
A-Wn Cod. 1799**,197,42,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0
D-AAm G 20,197,42,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0
F-VAL 114,197,42,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0
PL-WRu I F 401,197,42,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0
PL-WRu Ms. R 503,197,42,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0
A-Wda D-4,197,42,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0
F-CA Impr. XVI C 4,197,42,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 17,197,42,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0
CDN-Mrb MS Medieval 0234,197,42,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0
B-TOb 63 (olim V),913,39,1,0,0,0,0,0,0,0,0,0,37,5,1,0,0,0,0,0,0,0,0,0
B-TOb 64 (olim IV),913,39,1,0,0,0,0,0,0,0,0,0,37,5,1,0,0,0,0,0,0,0,0,0
CDN-Hsmu M2149.L4 1554,913,39,1,0,0,0,0,0,0,0,0,0,37,5,1,0,0,0,0,0,0,0,0,0
D-KNd 1161,913,39,1,0,0,0,0,0,0,0,0,0,37,5,1,0,0,0,0,0,0,0,0,0
I-VCd CLXX,913,39,1,0,0,0,0,0,0,0,0,0,37,5,1,0,0,0,0,0,0,0,0,0
CZ-Pn XII A 24,913,39,1,0,0,0,0,0,0,0,0,0,37,5,1,0,0,0,0,0,0,0,0,0
PL-GD Mar. F 408,913,39,1,0,0,0,0,0,0,0,0,0,37,5,1,0,0,0,0,0,0,0,0,0
CH-Fco Ms. 2,803,42,0,0,0,0,0,0,0,0,0,0,33,6,0,0,0,0,0,0,0,0,0,0
D-Ma 12o Cmm 1,803,42,0,0,0,0,0,0,0,0,0,0,33,6,0,0,0,0,0,0,0,0,0,0
I-Ac 693,803,42,0,0,0,0,0,0,0,0,0,0,33,6,0,0,0,0,0,0,0,0,0,0
I-Ac 694,803,42,0,0,0,0,0,0,0,0,0,0,33,6,0,0,0,0,0,0,0,0,0,0
I-Ad 5,803,42,0,0,0,0,0,0,0,0,0,0,33,6,0,0,0,0,0,0,0,0,0,0
I-Lc 601,803,42,0,0,0,0,0,0,0,0,0,0,33,6,0,0,0,0,0,0,0,0,0,0
I-Nn vi. E. 20,803,42,0,0,0,0,0,0,0,0,0,0,33,6,0,0,0,0,0,0,0,0,0,0
US-Cn 24,803,42,0,0,0,0,0,0,0,0,0,0,33,6,0,0,0,0,0,0,0,0,0,0
V-CVbav lat. 8737,803,42,0,0,0,0,0,0,0,0,0,0,33,6,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4306,311,14,1,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0
F-LA Ms 263,311,14,1,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0
"GB-Lbl printed book IB.6753 (Augsburg Antiphoner 1495, olim AA Impr. 1495)",311,14,1,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0
F-CA Ms 0078 (79),311,14,1,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0
F-SO 596,311,14,1,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 10510,311,14,1,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1135,311,14,1,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 378,311,14,1,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0
GB-Ccc Ms 473,311,14,1,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9448,311,14,1,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1118,311,14,1,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 13252,311,14,1,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 380,311,14,1,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 484,311,14,1,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 29 Helmst. (Heinemann-Nr. 32),749,39,1,0,0,0,0,0,0,0,0,0,30,5,1,0,0,0,0,0,0,0,0,0
E-Bbc M 663,749,39,1,0,0,0,0,0,0,0,0,0,30,5,1,0,0,0,0,0,0,0,0,0
E-SA 6,749,39,1,0,0,0,0,0,0,0,0,0,30,5,1,0,0,0,0,0,0,0,0,0
PL-Wn  rps 12720 V,749,39,1,0,0,0,0,0,0,0,0,0,30,5,1,0,0,0,0,0,0,0,0,0
SK-Bra BAIII ECLad.6,749,39,1,0,0,0,0,0,0,0,0,0,30,5,1,0,0,0,0,0,0,0,0,0
CDN-Ttfl MSS 09700,749,39,1,0,0,0,0,0,0,0,0,0,30,5,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1411,749,39,1,0,0,0,0,0,0,0,0,0,30,5,1,0,0,0,0,0,0,0,0,0
E-Bbc M 705,749,39,1,0,0,0,0,0,0,0,0,0,30,5,1,0,0,0,0,0,0,0,0,0
E-Bbc M 706,749,39,1,0,0,0,0,0,0,0,0,0,30,5,1,0,0,0,0,0,0,0,0,0
E-Bbc M 888,257,39,1,0,0,0,0,0,0,0,0,0,11,5,1,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 619,257,39,1,0,0,0,0,0,0,0,0,0,11,5,1,0,0,0,0,0,0,0,0,0
"E-Gs ms. 45 (olim Sant Feliu, 20)",257,39,1,0,0,0,0,0,0,0,0,0,11,5,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30848,257,39,1,0,0,0,0,0,0,0,0,0,11,5,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30850,257,39,1,0,0,0,0,0,0,0,0,0,11,5,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30849,257,39,1,0,0,0,0,0,0,0,0,0,11,5,1,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 2322,821,20,1,0,0,0,0,0,0,0,0,0,35,3,1,0,0,0,0,0,0,0,0,0
E-E L. III. 3.,821,20,1,0,0,0,0,0,0,0,0,0,35,3,1,0,0,0,0,0,0,0,0,0
E-H Ms. 9 (ant. 25),821,20,1,0,0,0,0,0,0,0,0,0,35,3,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1412,821,20,1,0,0,0,0,0,0,0,0,0,35,3,1,0,0,0,0,0,0,0,0,0
Antifonario s.s.,821,20,1,0,0,0,0,0,0,0,0,0,35,3,1,0,0,0,0,0,0,0,0,0
H-Bu lat. 122,821,20,1,0,0,0,0,0,0,0,0,0,35,3,1,0,0,0,0,0,0,0,0,0
F-R 248 (olim  A. 339),821,20,1,0,0,0,0,0,0,0,0,0,35,3,1,0,0,0,0,0,0,0,0,0
HR-Hf Cod. E Nr. 3,821,20,1,0,0,0,0,0,0,0,0,0,35,3,1,0,0,0,0,0,0,0,0,0
D-MZb E,821,20,1,0,0,0,0,0,0,0,0,0,35,3,1,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4305,821,20,1,0,0,0,0,0,0,0,0,0,35,3,1,0,0,0,0,0,0,0,0,0
E-SI MS 9,56,20,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0
F-AS 465 (CGM 893),56,20,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0
E-Tc 44.1,682,42,0,0,0,0,0,0,0,0,0,0,29,6,0,0,0,0,0,0,0,0,0,0
I-PCd cod. 65,682,42,0,0,0,0,0,0,0,0,0,0,29,6,0,0,0,0,0,0,0,0,0,0
I-Rv C.5,682,42,0,0,0,0,0,0,0,0,0,0,29,6,0,0,0,0,0,0,0,0,0,0
E-Tc 44.2,204,42,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0
F-Pn Latin 12044,204,42,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 17296,204,42,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0
GB-Ob MS. Canon. Liturg. 202,204,42,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0
I-AO 6,204,42,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0
E-Bbc M 662,204,42,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0
F-AI 44,977,42,0,0,0,0,0,0,0,0,0,0,40,6,0,0,0,0,0,0,0,0,0,0
F-Pn Latin 1085,977,42,0,0,0,0,0,0,0,0,0,0,40,6,0,0,0,0,0,0,0,0,0,0
F-Pn Latin 1090,977,42,0,0,0,0,0,0,0,0,0,0,40,6,0,0,0,0,0,0,0,0,0,0
F-Pn Latin 1240,977,42,0,0,0,0,0,0,0,0,0,0,40,6,0,0,0,0,0,0,0,0,0,0
I-Far s.c.,977,42,0,0,0,0,0,0,0,0,0,0,40,6,0,0,0,0,0,0,0,0,0,0
I-Fl Conv. sopp. 560,977,42,0,0,0,0,0,0,0,0,0,0,40,6,0,0,0,0,0,0,0,0,0,0
I-MZ 15/79,977,42,0,0,0,0,0,0,0,0,0,0,40,6,0,0,0,0,0,0,0,0,0,0
V-CVbav San Pietro B.79,977,42,0,0,0,0,0,0,0,0,0,0,40,6,0,0,0,0,0,0,0,0,0,0
F-Pn NAL 1535,977,42,0,0,0,0,0,0,0,0,0,0,40,6,0,0,0,0,0,0,0,0,0,0
I-CHV s.c.,977,42,0,0,0,0,0,0,0,0,0,0,40,6,0,0,0,0,0,0,0,0,0,0
F-Collection privée Mont-Renaud,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
F-SOM Ms 0252,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 17436,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
GB-Lbl Egerton 857,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
V-CVbav Vat. lat. 5319,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 338,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
F-PR Ms 0012,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
V-CVbav Ross.0076,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
B-Br Ms II 3823,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
CH-E Codex 121,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
F-AI Ms 0044,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
F-CA Ms 0061 (62),526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
F-CHRm Ms 0047 (40),526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 12050,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
GB-Lbl Harley 4951,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
I-BV 34,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 12584,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
I-BGc MA 150 (Psi III.8),526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
I-Bc Q 09,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1087,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
I-Tn G.V.20,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
E-Mh Cód. 51,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9439,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
F-NS Ms 0004,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
F-Pn NAL 1669,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
V-CVbav Archivio di San Pietro F.22,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
F-AN Ms 0091,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
D-B Ms mus 40078,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
D-Ful Aa 0006,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
E-Bbc M 648,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
F-LA Ms 239,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 340,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
CH-SGv VadSlg Ms 0295,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
D-BAa Msc Lit 6,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 03005,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
F-CA Ms 0075 (76),526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
F-LA Ms 118,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
F-Pm Ms 0384,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 2291,526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
I-BGc MA 239 (Gamma III.18),526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
F-AS Ms 0437 (cat. 1011),526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
Reconstitution Sacramentaire de Tours (TU1),526,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
A-KN CCl 1018,350,42,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0
A-KN CCl 589,350,42,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0
A-Wda C-10,350,42,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0
D-FUl Aa 55,350,42,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0
