s_part,n_source_edges,f_part_894,f_part_454,f_part_826,f_part_1121,f_part_574,f_part_486,f_part_507,f_part_721,f_part_872,f_part_549,f_part_594,f_part_816,f_part_853,f_part_951,f_part_1110,f_part_1096,f_part_485,f_part_602,f_part_652
97,3135,0.06060606060606061,0.16108452950558214,0.24242424242424243,0.0035087719298245615,0.11228070175438597,0.004146730462519936,0.0,0.0035087719298245615,0.017543859649122806,0.08644338118022328,0.08803827751196172,0.21371610845295055,0.0012759170653907496,0.0,0.0,0.005422647527910686,0.0,0.0,0.0
378,1818,0.046754675467546754,0.00055005500550055,0.0,0.2508250825082508,0.019801980198019802,0.16226622662266227,0.0,0.023652365236523653,0.05665566556655666,0.020902090209020903,0.0,0.0,0.07975797579757976,0.0,0.0,0.0033003300330033004,0.032453245324532455,0.07260726072607261,0.23047304730473048
393,2877,0.06291275634341328,0.06360792492179354,0.08898157803267293,0.14146680570038234,0.059784497740702124,0.07473062217587766,0.0031282586027111575,0.056308654848800835,0.072992700729927,0.03023983315954119,0.03927702467848453,0.10184219673270768,0.07542579075425791,0.0,0.0,0.014598540145985401,0.029197080291970802,0.026068821689259645,0.05943691345151199
152,7762,0.04882762174697243,0.09417675856737955,0.10860602937387272,0.03581551146611698,0.07163102293223396,0.08502963153826333,0.0021901571759855706,0.0749806750837413,0.04972945117237825,0.04019582581808812,0.04637979902087091,0.14738469466632312,0.007987632053594434,0.0,0.0,0.0029631538263334193,0.04019582581808812,0.03658850811646483,0.10731770162329296
74,4704,0.06377551020408163,0.07631802721088435,0.07525510204081633,0.09651360544217687,0.06845238095238096,0.09013605442176871,0.0,0.06972789115646258,0.09247448979591837,0.04124149659863945,0.03592687074829932,0.11181972789115646,0.01211734693877551,0.0,0.0,0.0021258503401360546,0.034013605442176874,0.03380102040816327,0.09630102040816327
111,2276,0.0421792618629174,0.13576449912126537,0.1555360281195079,0.015817223198594025,0.07688927943760984,0.025043936731107205,0.0,0.1054481546572935,0.07513181019332162,0.048330404217926184,0.06678383128295255,0.22759226713532513,0.0017574692442882249,0.0,0.0,0.0026362038664323375,0.0210896309314587,0.0,0.0
217,1429,0.15255423372988103,0.0027991602519244225,0.0027991602519244225,0.2596221133659902,0.15605318404478657,0.2498250524842547,0.023792862141357594,0.0,0.05458362491252624,0.0034989503149055285,0.002099370188943317,0.0,0.06508047585724283,0.0,0.013296011196641007,0.013995801259622114,0.0,0.0,0.0
191,1213,0.08408903544929926,0.0403957131079967,0.009068425391591096,0.057708161582852434,0.09810387469084914,0.06924979389942292,0.00247320692497939,0.08408903544929926,0.013190436933223413,0.023083264633140973,0.05193734542456719,0.04451772464962902,0.028029678483099753,0.0,0.179719703215169,0.0247320692497939,0.004122011541632316,0.01483924154987634,0.17065127782357792
380,2009,0.09208561473369836,0.14335490293678446,0.003982080637132902,0.0935788949726232,0.15978098556495768,0.18914883026381285,0.005973120955699353,0.12991538078646092,0.011946241911398706,0.015928322548531607,0.028372324539571926,0.004977600796416127,0.006968641114982578,0.0,0.0,0.024888003982080638,0.024888003982080638,0.011448481831757094,0.05276256844201095
348,9420,0.012314225053078557,0.08832271762208067,0.006794055201698514,0.02356687898089172,0.08025477707006369,0.10042462845010616,0.0003184713375796178,0.07059447983014862,0.0030785562632696392,0.0037154989384288748,0.05371549893842888,0.15467091295116772,0.16199575371549893,0.0,0.0,0.08152866242038216,0.04341825902335456,0.0004246284501061571,0.1148619957537155
136,1770,0.04350282485875706,0.005649717514124294,0.0,0.11977401129943503,0.00903954802259887,0.12655367231638417,0.005649717514124294,0.1790960451977401,0.16214689265536722,0.0011299435028248588,0.0,0.0005649717514124294,0.012994350282485875,0.0,0.0,0.004519774011299435,0.07909604519774012,0.05706214689265537,0.19322033898305085
418,652,0.08742331288343558,0.10276073619631902,0.0015337423312883436,0.032208588957055216,0.1196319018404908,0.0843558282208589,0.2254601226993865,0.10122699386503067,0.015337423312883436,0.06901840490797546,0.012269938650306749,0.07822085889570553,0.027607361963190184,0.0,0.0,0.03987730061349693,0.0,0.003067484662576687,0.0
223,734,0.0326975476839237,0.2125340599455041,0.010899182561307902,0.006811989100817439,0.13487738419618528,0.008174386920980926,0.0,0.0,0.0,0.017711171662125342,0.12806539509536785,0.385558583106267,0.004087193460490463,0.0,0.006811989100817439,0.051771117166212535,0.0,0.0,0.0
406,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
363,3285,0.0380517503805175,0.0974124809741248,0.011872146118721462,0.07732115677321157,0.08858447488584476,0.10106544901065449,0.0,0.06940639269406393,0.0012176560121765602,0.0030441400304414,0.06027397260273973,0.16012176560121766,0.13881278538812786,0.0,0.0,0.09680365296803653,0.04961948249619483,0.0012176560121765602,0.005175038051750381
436,1195,0.06861924686192468,0.015899581589958158,0.0,0.16317991631799164,0.07698744769874477,0.1598326359832636,0.0,0.06192468619246862,0.0033472803347280333,0.0,0.009205020920502092,0.0,0.23598326359832636,0.0,0.0,0.09790794979079498,0.04602510460251046,0.002510460251046025,0.058577405857740586
229,9358,0.05396452233383202,0.07501602906603975,0.0037401154092754864,0.1139132293225048,0.0800384697584954,0.0930754434708271,0.0013891857234451805,0.06176533447317803,0.005343022013250694,0.004381278050865569,0.0454156871126309,0.12310322718529601,0.13336182945073732,0.0,0.0,0.07138277409702928,0.03911092113699508,0.00010686044026501389,0.09489207095533234
