siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new
A-Gu 30 (olim 38/9 f.),63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
CZ-Pu XIV C 20,63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
CZ-Pu VI E 13,63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
SK-Sk 2,63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 28 Helmst. (Heinemann-Nr. 31),63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
SI-Lna 19 (olim 18),63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 15182,63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1030,63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
CZ-R R 17,63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
SK-Bra BAI ECLad.3,63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
D-MZb D,63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 12601,63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
A-KN CCl 1012,63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
CZ-Bu R 387,63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
CZ-Pu XII C 3,63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
CZ-Pu XIII C 4,63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.1 (rkp. Perg. 12),63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
CZ-Pu VII H 1,63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
SK-Bra BAIIa EC Lad.4,63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [08] VIII,63,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
A-LIb 290 (olim 183; olim Gamma p 19),97,23,3,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
A-Wn Cod. 1890,97,23,3,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (with hymnal),97,23,3,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (facsimile),97,23,3,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
CZ-Pu VI G 11,97,23,3,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
E-SI MS 9,97,23,3,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
F-AS 465 (CGM 893),97,23,3,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
GB-AB 20541 E,97,23,3,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
Cantus MA Impr. 1537,97,23,3,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
V-CVbav San Pietro B.79,97,23,3,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
A-Wda D-4,97,23,3,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
A-KR Schachtel VI/258,97,23,3,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
F-CA Impr. XVI C 4,97,23,3,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
GB-Cu Mm.ii.9,97,23,3,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.4 (rkp. Perg. 20),97,23,3,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
CDN-Mrb MS Medieval 0234,97,23,3,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
CH-E 611,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
D-KA Aug. LX,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
D-Sl HB.I.55,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
CZ-Pst DE I 7,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
F-CA 38 (olim 40),109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
A-SF XI 480,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
A-VOR 287 (olim XXIX),109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
A-Wn Cod. 1799**,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
CH-Fco Ms. 2,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
CH-SGs 388,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
D-AAm G 20,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
D-B Mus. 40047,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
D-BAs Msc.Lit.25 (olim Ed.IV.11),109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
D-KNd 215,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
D-Ma 12o Cmm 1,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4306,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
E-Bbc M 663,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
E-Bbc M 888,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 619,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
"E-Gs ms. 45 (olim Sant Feliu, 20)",109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
E-Tc 44.1,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
E-Tc 44.2,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
F-AI 44,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 1085,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 1090,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 12044,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 17296,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
F-VAL 114,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30848,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30850,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
GB-Ob MS. Canon. Liturg. 202,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
GB-Ob MS. Laud Misc. 284,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
I-Ac 693,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
I-Ac 694,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
I-Ad 5,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
I-Far s.c.,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
I-Fl Conv. sopp. 560,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
I-Lc 601,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
I-MZ 15/79,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
I-Nn vi. E. 20,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
I-PCd cod. 65,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
I-Rv C.5,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
NL-Uu Ms. 406 (shelfmark 3 J 7),109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
PL-KIk Ms. 1,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
PL-Klk 1,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
PL-PŁsem MsEPl 12,43,30,3,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0
PL-WRu I F 401,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
PL-WRu Ms. R 503,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
PL-Wn  rps 12720 V,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
SK-Bra BAIII ECLad.6,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
TR-Itks Deissmann 42,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
US-Cn 24,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
V-CVbav lat. 8737,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1411,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1535,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30849,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
I-AO 6,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
E-Bbc M 706,109,30,3,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0
CZ-Pn XV A 10,16,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
E-H Ms. 2,16,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
F-TOm 149,16,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 2,16,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
A-KN CCl 1013,16,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AUS-Sfl Add. Ms. 413 (olim Add. Ms. Fol.1),16,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
D-B Theol. Lat. Qu. 149,16,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 29 Helmst. (Heinemann-Nr. 32),16,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 1240,16,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 15181,16,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1236,16,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
SI-Lna 18 (olim 17),16,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 4,16,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
CDN-Ttfl MSS 09700,16,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Cantus GOTTSCHALK,16,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
I-CHV s.c.,16,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
E-Bbc M 705,16,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"E-BAR, s.s.",429,6,3,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 2545,429,6,3,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0
A-KN CCl 1011,429,6,3,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0
A-KN CCl 1015,429,6,3,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0
D-MZb A,429,6,3,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [02] II,429,6,3,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0
HR-Hf Cod. C Nr. 4,429,6,3,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0
PL-STAb ms. 1,429,6,3,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0
V-CVbav Cappella Sistina 27,429,6,3,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0
CZ-Pn XII A 24,429,6,3,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [01] I,429,6,3,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0
"E-TZ, Ms. 18",429,6,3,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 17991,429,6,3,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0
PL-GD Mar. F 408,429,6,3,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [15] XV,429,6,3,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9449,429,6,3,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0
P-BRs Ms. 028,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 2322,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-E L. III. 3.,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-H Ms. 9 (ant. 25),43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1412,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 025,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Antifonario s.s.,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-E L. III. 4.,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-LUc s.s.,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CZ-Pu VI G 3a,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CZ-Pn (Praha) XII A 21,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NL-DHk 70 E 4,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CZ-Pu (Praha) XII A 9,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [13] XIII,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
H-Bu lat. 122,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
US-NYcubl MS 1,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [09] IX,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-R 248 (olim  A. 339),43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4304,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [16] XVI,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-CH Ms 0050,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
H-Bu lat. 121,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
HR-Hf Cod. E Nr. 3,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CZ-Pu XII E 15c,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
D-MZb E,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4305,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-SA 8,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [10] X,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CZ-Pu XIV G 46,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [12] XII,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-SA 7,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
US-NYcub Plimpton MS 041,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CDN-Mrb MS Medieval 0073,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CZ-Pu XII E 15b,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [11] XI,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [03] III,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [17] XVII,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"E-SC, Codex Calixtinus",43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-Bbc M 785,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"Zamora, Zamora, Biblioteca Diocesana V/4092",43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-Tsd s s.,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CZ-Pu XXIII D 156,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
P-Ln L.C. 243,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
P-EVad Mús. Lit. Ms. n.º 011,43,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
P-Ln RES. 253 P.,60,5,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
P-EVpc 000,60,5,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
P-BRs Ms. 034,60,5,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 021,60,5,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
P-BRs Ms. 032,60,5,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
E-SAu Ms 2637,60,5,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
P-Ln Iluminado 084,60,5,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
P-G C 1508,60,5,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 016,60,5,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
P-VV A.M. D-005,60,5,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
P-VV A.M. D-008,60,5,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
P-Gmas LC 003,60,5,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
P-Cug MM 0045,60,5,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
P-VV A.M. D-007,60,5,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
E-SA 6,269,5,3,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0
V-CVbav Urb. lat. 0602,269,5,3,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0
E-Bbc M 39,269,5,3,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0
E-Bbc M 40,269,5,3,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0
F-LA Ms 263,269,5,3,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0
"GB-Lbl printed book IB.6753 (Augsburg Antiphoner 1495, olim AA Impr. 1495)",269,5,3,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 17,269,5,3,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0
