siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new,level12_new
F-Pn Lat. 833,2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 904,2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
CH-E Codex 121,2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
F-Pn NAL 1235,2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 12584,2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
D-KNd Ms 1001b,2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
E-Mn Mss/1361,2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
F-LG Ms 0002 (17),2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
E-Mh Cód. 18,2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
E-Mh Cód. 51,2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
V-CVbav Vat. lat. 4770,2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9439,2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
CH-ROM Ms. liturg. FiD 5,2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
E-Bbc M 1147,2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
F-Pn NAL 1414,2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
F-AN Ms 0091,2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
E-Bbc M 648,2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
F-LA Ms 236,2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
F-AS Ms 0437 (cat. 1011),2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 381,2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
F-Pn NAL 1890,2435,14,12,2,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (with hymnal),2227,53,12,2,2,0,0,0,0,0,0,0,0,35,9,2,0,0,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (facsimile),2227,53,12,2,2,0,0,0,0,0,0,0,0,35,9,2,0,0,0,0,0,0,0,0,0,0
P-BRs Ms. 032,2233,37,2,2,2,0,0,0,0,0,0,0,0,36,6,0,0,0,0,0,0,0,0,0,0,0
P-Ln RES. 253 P.,2233,37,2,2,2,0,0,0,0,0,0,0,0,36,6,0,0,0,0,0,0,0,0,0,0,0
P-EVpc 000,2233,37,2,2,2,0,0,0,0,0,0,0,0,36,6,0,0,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 021,2233,37,2,2,2,0,0,0,0,0,0,0,0,36,6,0,0,0,0,0,0,0,0,0,0,0
P-G C 1508,2233,37,2,2,2,0,0,0,0,0,0,0,0,36,6,0,0,0,0,0,0,0,0,0,0,0
P-Gmas LC 003,2233,37,2,2,2,0,0,0,0,0,0,0,0,36,6,0,0,0,0,0,0,0,0,0,0,0
P-BRs Ms. 028,534,37,2,2,2,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 025,534,37,2,2,2,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0
P-BRs Ms. 034,534,37,2,2,2,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0
E-SAu Ms 2637,534,37,2,2,2,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0
P-Ln Iluminado 084,534,37,2,2,2,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 016,534,37,2,2,2,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 2322,2406,51,2,2,2,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0
E-E L. III. 3.,2406,51,2,2,2,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0
E-H Ms. 9 (ant. 25),2406,51,2,2,2,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0
F-Pn NAL 1412,2406,51,2,2,2,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0
Antifonario s.s.,2406,51,2,2,2,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0
E-E L. III. 4.,2406,51,2,2,2,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0
E-LUc s.s.,2406,51,2,2,2,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0
H-Bu lat. 122,2406,51,2,2,2,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [09] IX,2406,51,2,2,2,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0
F-R 248 (olim  A. 339),2406,51,2,2,2,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0
F-CH Ms 0050,2406,51,2,2,2,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0
HR-Hf Cod. E Nr. 3,2406,51,2,2,2,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0
D-MZb E,2406,51,2,2,2,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [10] X,2406,51,2,2,2,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [14] XIV,2406,51,2,2,2,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0
US-NYcub Plimpton MS 041,2406,51,2,2,2,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [03] III,2406,51,2,2,2,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0
E-Bbc M 785,2406,51,2,2,2,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0
E-SA 6,1273,45,2,2,2,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 10510,1273,45,2,2,2,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0
GB-Ob Ms Canon. Liturg. 0342,1273,45,2,2,2,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1135,1273,45,2,2,2,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 378,1273,45,2,2,2,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0
F-Pa Ms 1169,1273,45,2,2,2,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9448,1273,45,2,2,2,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1118,1273,45,2,2,2,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0
GB-Ob Selden Supra 0027,1273,45,2,2,2,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 380,1273,45,2,2,2,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 484,1273,45,2,2,2,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0
GB-AB 20541 E,498,45,2,2,2,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0
GB-Cu Mm.ii.9,498,45,2,2,2,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0
TR-Itks 42,145,29,6,4,2,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0
A-Wn Cod. 1812,145,29,6,4,2,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0
A-KN CCl 1018,991,25,2,2,2,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0
A-KN CCl 589,991,25,2,2,2,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0
B-Gu Hs BKT.006,991,25,2,2,2,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0
CH-SGs 391,991,25,2,2,2,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0
NZ-Wt MSR-03,991,25,2,2,2,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0
D-MZb C,991,25,2,2,2,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0
A-Wda C-10,2654,25,2,2,2,0,0,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0
D-FUl Aa 55,2654,25,2,2,2,0,0,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0
I-BV V 20,2654,25,2,2,2,0,0,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0
NL-ZUa 6,2654,25,2,2,2,0,0,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.3 (rkp. Perg. 15),2654,25,2,2,2,0,0,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0
CZ-Pu VI G 3a,1380,51,2,2,2,0,0,0,0,0,0,0,0,23,8,0,0,0,0,0,0,0,0,0,0,0
CZ-Pn (Praha) XII A 21,1380,51,2,2,2,0,0,0,0,0,0,0,0,23,8,0,0,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [13] XIII,1380,51,2,2,2,0,0,0,0,0,0,0,0,23,8,0,0,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.1 (rkp. Perg. 12),1380,51,2,2,2,0,0,0,0,0,0,0,0,23,8,0,0,0,0,0,0,0,0,0,0,0
CZ-Pu XII E 15c,1380,51,2,2,2,0,0,0,0,0,0,0,0,23,8,0,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4305,1380,51,2,2,2,0,0,0,0,0,0,0,0,23,8,0,0,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [12] XII,1380,51,2,2,2,0,0,0,0,0,0,0,0,23,8,0,0,0,0,0,0,0,0,0,0,0
CZ-Pu XII E 15b,1380,51,2,2,2,0,0,0,0,0,0,0,0,23,8,0,0,0,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 28 Helmst. (Heinemann-Nr. 31),1540,25,2,2,2,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0
SI-Lna 19 (olim 18),1540,25,2,2,2,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0
F-Pn Latin 15182,1540,25,2,2,2,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0
D-MZb D,1540,25,2,2,2,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0
F-Pn Latin 12601,1540,25,2,2,2,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0
E-MO Ms. 72,787,45,2,2,2,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0
F-SO 596,787,45,2,2,2,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0
F-LA Ms 263,787,45,2,2,2,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0
E-Tc Ms. 33.4,787,45,2,2,2,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0
CDN-Mrb MS Medieval 0234,787,45,2,2,2,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0
E-Bbc M 662,787,45,2,2,2,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0
HR-Hf Cod. D Nr. 5,2534,36,2,2,2,0,0,0,0,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,0,0
D-MZb B,2534,36,2,2,2,0,0,0,0,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,0,0
PL-STAb ms. 2,2534,36,2,2,2,0,0,0,0,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [05] V,2534,36,2,2,2,0,0,0,0,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,0,0
D-Dl Mscr.Dresd.A.0122,2534,36,2,2,2,0,0,0,0,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,0,0
CZ-Pak P VII,2534,36,2,2,2,0,0,0,0,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,0,0
GB-Lbl Additional 18031,2534,36,2,2,2,0,0,0,0,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,0,0
E-Tc 35.5,2534,36,2,2,2,0,0,0,0,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,0,0
E-Mn MSS/10110,2534,36,2,2,2,0,0,0,0,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,0,0
F-SOM Ms 0252,2255,28,2,2,2,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0
B-Br Ms 10127-44,2255,28,2,2,2,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 375,2255,28,2,2,2,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0
F-Pa Ms 0135,2255,28,2,2,2,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9441,2255,28,2,2,2,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0
D-LEu Ms Thomas 391,2255,28,2,2,2,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0
GB-Dru Cosin V.V.6,2255,28,2,2,2,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 339,2255,28,2,2,2,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0
D-W Cod Guelf Helmst 1008,2255,28,2,2,2,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 903,2255,28,2,2,2,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 780,2255,28,2,2,2,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0
D-DS Hs 0545,2255,28,2,2,2,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0
US-Baw W.11,2255,28,2,2,2,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0
US-PHf Lewis E 158,2255,28,2,2,2,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1132,2255,28,2,2,2,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0
D-BAa Msc Lit 5,2255,28,2,2,2,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0
H-Efkö MS I. 3. c,456,29,6,4,2,0,0,0,0,0,0,0,0,7,3,1,1,0,0,0,0,0,0,0,0,0
TR-Itks 2429,456,29,6,4,2,0,0,0,0,0,0,0,0,7,3,1,1,0,0,0,0,0,0,0,0,0
H-Efkö MS I. 3. a,456,29,6,4,2,0,0,0,0,0,0,0,0,7,3,1,1,0,0,0,0,0,0,0,0,0
RO-Sb Ms. 759,456,29,6,4,2,0,0,0,0,0,0,0,0,7,3,1,1,0,0,0,0,0,0,0,0,0
US-NYcubl MS 1,1478,45,2,2,2,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0,0,0,0,0,0
P-Cua Cofre 27,1478,45,2,2,2,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4304,1478,45,2,2,2,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0,0,0,0,0,0
H-Bu lat. 121,1478,45,2,2,2,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.4 (rkp. Perg. 20),1478,45,2,2,2,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0,0,0,0,0,0
"GB-Lbl printed book IB.6753 (Augsburg Antiphoner 1495, olim AA Impr. 1495)",2167,45,2,2,2,0,0,0,0,0,0,0,0,33,7,0,0,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 17,2167,45,2,2,2,0,0,0,0,0,0,0,0,33,7,0,0,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 67,2167,45,2,2,2,0,0,0,0,0,0,0,0,33,7,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 13252,2167,45,2,2,2,0,0,0,0,0,0,0,0,33,7,0,0,0,0,0,0,0,0,0,0,0
GB-Lbl Egerton 857,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
V-CVbav Vat. lat. 5319,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 338,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
F-AUT Ms S 0012 (11),1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
V-CVbav Ross.0076,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
B-Br Ms II 3823,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
F-AI Ms 0044,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
F-CA Ms 0061 (62),1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
F-CHRm Ms 0047 (40),1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 12050,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
GB-Lbl Harley 4951,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
I-BV 34,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 1805,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
I-BGc MA 150 (Psi III.8),1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
I-Bc Q 09,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1087,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
I-Tn G.V.20,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
F-G Ms 84 (Ms. 395 Rés.),1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
F-NS Ms 0004,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
F-Pn NAL 1669,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
V-CVbav Archivio di San Pietro F.22,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
CZ-R R 396,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
D-B Ms mus 40078,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
D-BAa Msc Lit 7,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
D-Ful Aa 0006,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
F-LA Ms 239,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 340,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
CH-SGv VadSlg Ms 0295,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
D-BAa Msc Lit 6,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 03005,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
F-AUT Ms S 0010 (8*),1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
F-CA Ms 0075 (76),1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
F-LA Ms 118,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
F-Pm Ms 0384,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 2291,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
I-BGc MA 239 (Gamma III.18),1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
Reconstitution Sacramentaire de Tours (TU1),1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 14965b,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1134,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
D-BAa Msc Lit 8,1919,14,12,2,2,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [06] VI,1421,25,2,2,2,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0
E-H Ms. 8 (ant. 6),1421,25,2,2,2,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0
H-Bu lat. 119,1421,25,2,2,2,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0
HR-Hf Cod. F Nr. 6,1421,25,2,2,2,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0
PL-WRzno Rkp. 12025/IV,1421,25,2,2,2,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0
US-Cai 1911.142b,1421,25,2,2,2,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0
PL-STAb ms. 4,1421,25,2,2,2,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0
E-SI MS 6,1421,25,2,2,2,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 02542,150,37,2,2,2,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0
GB-Lbl Additional 18032,150,37,2,2,2,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0
A-A Cod. 786,150,37,2,2,2,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0
F-VAL Ms 0121,150,37,2,2,2,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0
F-RS Ms 0221,150,37,2,2,2,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0
PL-WRu I F 413,2322,14,12,2,2,0,0,0,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0
PL-WRu I F 414,2322,14,12,2,2,0,0,0,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0
PL-WRu I F 416,2322,14,12,2,2,0,0,0,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0
PL-Wn Rps 12496 IV,2322,14,12,2,2,0,0,0,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0
"D-HEu Cod. Sal. X,007",2322,14,12,2,2,0,0,0,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0
CZ-Pn XIV D 12,2322,14,12,2,2,0,0,0,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0
CZ-Bm A 7115,2322,14,12,2,2,0,0,0,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0
D-KA Lichtenthal 002,2322,14,12,2,2,0,0,0,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0
PL-WRu I F 411,2322,14,12,2,2,0,0,0,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 02541,2267,33,2,2,2,0,0,0,0,0,0,0,0,38,4,0,0,0,0,0,0,0,0,0,0,0
E-Mh Cód. 45,2267,33,2,2,2,0,0,0,0,0,0,0,0,38,4,0,0,0,0,0,0,0,0,0,0,0
E-Bbc M 784,2267,33,2,2,2,0,0,0,0,0,0,0,0,38,4,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9436,2267,33,2,2,2,0,0,0,0,0,0,0,0,38,4,0,0,0,0,0,0,0,0,0,0,0
SK-BRnm MUS I 78,2267,33,2,2,2,0,0,0,0,0,0,0,0,38,4,0,0,0,0,0,0,0,0,0,0,0
