siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new,level12_new
I-PCd cod. 65,2467,11,0,2,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0
I-Rv C.5,2467,11,0,2,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0
TR-Itks Deissmann 42,2467,11,0,2,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0
D-BAs Msc.Lit.25 (olim Ed.IV.11),2467,11,0,2,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0
CZ-Pu XIV C 20,194,32,0,2,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0
SK-Sk 2,194,32,0,2,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0
CZ-Pn (Praha) XII A 21,194,32,0,2,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0
SK-Bra BAI ECLad.3,194,32,0,2,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1030,194,32,0,2,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0
CZ-R R 17,194,32,0,2,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0
CZ-Pu XII C 3,194,32,0,2,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0
CZ-Pu XIII C 4,194,32,0,2,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 17436,1003,32,0,2,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0
F-Collection privée Mont-Renaud,1003,32,0,2,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0
GB-Lbl Egerton 857,1003,32,0,2,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 12584,1003,32,0,2,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 340,1003,32,0,2,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0
A-KN CCl 1013,1241,69,0,2,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0
CZ-Pn XV A 10,1241,69,0,2,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 29 Helmst. (Heinemann-Nr. 32),1241,69,0,2,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0
F-Pn Latin 15181,1241,69,0,2,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0
F-TOm 149,1241,69,0,2,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0
A-KR Schachtel VI/258,2044,11,0,2,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0
A-Wda D-4,2044,11,0,2,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0
F-CA 38 (olim 40),2044,11,0,2,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0
Cantus MA Impr. 1537,2044,11,0,2,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0
NL-Uu Ms. 406 (shelfmark 3 J 7),2044,11,0,2,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0
PL-KIk Ms. 1,2044,11,0,2,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0
PL-Klk 1,2044,11,0,2,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0
PL-WRu Ms. R 503,2044,11,0,2,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0
A-VOR 287 (olim XXIX),2044,11,0,2,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0
GB-Cu Mm.ii.9,2044,11,0,2,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0
CDN-Mrb MS Medieval 0234,2044,11,0,2,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0
CH-Fco Ms. 2,86,69,0,2,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0
D-Ma 12o Cmm 1,86,69,0,2,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0
I-Ac 693,86,69,0,2,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0
I-Ac 694,86,69,0,2,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0
I-Ad 5,86,69,0,2,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0
I-Nn vi. E. 20,86,69,0,2,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0
US-Cn 24,86,69,0,2,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0
E-SA 6,86,69,0,2,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0
V-CVbav lat. 8737,86,69,0,2,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0
CZ-Pst DE I 7,2173,69,0,2,0,0,0,0,0,0,0,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0
F-Pn NAL 1411,2173,69,0,2,0,0,0,0,0,0,0,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0
PL-Wn  rps 12720 V,2173,69,0,2,0,0,0,0,0,0,0,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0
E-Bbc M 663,2173,69,0,2,0,0,0,0,0,0,0,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0
PL-PŁsem MsEPl 12,770,8,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
SK-Bra BAIII ECLad.6,2173,69,0,2,0,0,0,0,0,0,0,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0
CDN-Ttfl MSS 09700,2173,69,0,2,0,0,0,0,0,0,0,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0
E-Bbc M 706,2173,69,0,2,0,0,0,0,0,0,0,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0
D-B Theol. Lat. Qu. 149,2607,69,0,2,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,0,0,0
"E-BAR, s.s.",2607,69,0,2,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,0,0,0
E-Bbc M 705,2607,69,0,2,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,0,0,0
E-H Ms. 2,2607,69,0,2,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,0,0,0
E-H Ms. 7 (ant. 5),2607,69,0,2,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,0,0,0
E-VI Mss. 113-114,2607,69,0,2,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,0,0,0
F-Pn NAL 1236,2607,69,0,2,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,0,0,0
SI-Lna 18 (olim 17),2607,69,0,2,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 2,2607,69,0,2,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,0,0,0
CZ-Pu Pu XIV A 19,2607,69,0,2,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 4,2607,69,0,2,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,0,0,0
Cantus GOTTSCHALK,2607,69,0,2,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4306,189,11,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
E-Bbc M 888,189,11,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 619,189,11,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
"E-Gs ms. 45 (olim Sant Feliu, 20)",189,11,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
E-Tc 44.1,189,11,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
F-AI 44,189,11,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
F-Pn Latin 1085,189,11,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
F-Pn Latin 1090,189,11,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
F-Pn Latin 1240,189,11,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 17296,189,11,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
F-Pn NAL 1535,189,11,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30848,189,11,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30850,189,11,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
I-CHV s.c.,189,11,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
I-Fl Conv. sopp. 560,189,11,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
I-Lc 601,189,11,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
I-MZ 15/79,189,11,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
PL-WRu I F 401,189,11,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30849,189,11,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
E-SI MS 9,2223,52,0,2,0,0,0,0,0,0,0,0,0,33,6,0,0,0,0,0,0,0,0,0,0,0
F-AS 465 (CGM 893),539,33,0,2,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0
F-CA Impr. XVI C 4,539,33,0,2,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0
GB-AB 20541 E,539,33,0,2,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0
F-Pn Latin 15182,539,33,0,2,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0
F-SO 596,539,33,0,2,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (with hymnal),1537,33,0,2,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (facsimile),1537,33,0,2,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0,0
P-BRs Ms. 032,191,52,0,2,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0
P-Ln RES. 253 P.,191,52,0,2,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0
P-EVpc 000,191,52,0,2,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 021,191,52,0,2,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0
P-BRs Ms. 028,770,8,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 2322,770,8,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
E-E L. III. 3.,770,8,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
E-H Ms. 9 (ant. 25),770,8,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
F-Pn NAL 1412,770,8,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 025,770,8,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
Antifonario s.s.,770,8,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
CZ-Pu VI G 3a,770,8,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
H-Bu lat. 122,770,8,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
F-R 248 (olim  A. 339),770,8,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
H-Bu lat. 121,770,8,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
HR-Hf Cod. E Nr. 3,770,8,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
D-MZb E,770,8,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4305,770,8,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
TR-Itks 42,1654,16,5,2,0,0,0,0,0,0,0,0,0,26,2,1,0,0,0,0,0,0,0,0,0,0
TR-Itks 2429,1654,16,5,2,0,0,0,0,0,0,0,0,0,26,2,1,0,0,0,0,0,0,0,0,0,0
H-Efkö MS I. 3. a,1654,16,5,2,0,0,0,0,0,0,0,0,0,26,2,1,0,0,0,0,0,0,0,0,0,0
RO-Sb Ms. 759,1654,16,5,2,0,0,0,0,0,0,0,0,0,26,2,1,0,0,0,0,0,0,0,0,0,0
A-KN CCl 1018,138,11,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
A-KN CCl 589,138,11,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
A-Wda C-10,138,11,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
D-FUl Aa 55,138,11,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
I-BV V 20,138,11,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
NL-ZUa 6,138,11,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
B-Gu Hs BKT.006,138,11,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.3 (rkp. Perg. 15),138,11,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
CH-SGs 391,138,11,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
E-H Ms. 8 (ant. 6),138,11,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
H-Bu lat. 119,138,11,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
HR-Hf Cod. F Nr. 6,138,11,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
PL-WRzno Rkp. 12025/IV,138,11,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
US-Cai 1911.142b,138,11,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
NZ-Wt MSR-03,138,11,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
D-MZb C,138,11,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
E-E L. III. 4.,493,8,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
E-LUc s.s.,493,8,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 02542,493,8,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
F-CH Ms 0050,493,8,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
E-Bbc M 785,493,8,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
D-Sl HB I 246,493,8,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 28 Helmst. (Heinemann-Nr. 31),2377,52,0,2,0,0,0,0,0,0,0,0,0,35,6,0,0,0,0,0,0,0,0,0,0,0
SI-Lna 19 (olim 18),118,69,0,2,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0
D-MZb D,118,69,0,2,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0
F-Pn Latin 12601,118,69,0,2,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0
A-KN CCl 1012,118,69,0,2,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0
E-MO Ms. 72,1744,52,0,2,0,0,0,0,0,0,0,0,0,28,6,0,0,0,0,0,0,0,0,0,0,0
US-NYcubl MS 1,1744,52,0,2,0,0,0,0,0,0,0,0,0,28,6,0,0,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.1 (rkp. Perg. 12),1744,52,0,2,0,0,0,0,0,0,0,0,0,28,6,0,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4304,1744,52,0,2,0,0,0,0,0,0,0,0,0,28,6,0,0,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.4 (rkp. Perg. 20),1744,52,0,2,0,0,0,0,0,0,0,0,0,28,6,0,0,0,0,0,0,0,0,0,0,0
P-BRs Ms. 034,461,52,0,2,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0
E-SAu Ms 2637,461,52,0,2,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0
P-Ln Iluminado 084,461,52,0,2,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 016,461,52,0,2,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0
A-Wn Cod. 1812,2441,16,5,2,0,0,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0
D-MZb B,374,52,0,2,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 02541,374,52,0,2,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0
E-Mh Cód. 45,374,52,0,2,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0
E-Bbc M 784,374,52,0,2,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9436,374,52,0,2,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0
SK-BRnm MUS I 78,374,52,0,2,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 18010,374,52,0,2,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0
F-Togs Ms 001,374,52,0,2,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0
F-VN Ms 0759,374,52,0,2,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0
F-SOM Ms 0252,408,32,0,2,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0
B-Br Ms 10127-44,408,32,0,2,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0
