siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new
CZ-Pu VI G 11,606,59,11,0,2,0,0,0,0,0,0,0,28,8,1,0,0,0,0,0,0,0,0,0
CH-E 611,164,59,11,0,2,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0
D-KA Aug. LX,164,59,11,0,2,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0
D-Sl HB.I.55,164,59,11,0,2,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0
A-SF XI 480,164,59,11,0,2,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0
A-Wn Cod. 1799**,164,59,11,0,2,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0
CH-SGs 388,164,59,11,0,2,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0
D-AAm G 20,164,59,11,0,2,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0
D-B Mus. 40047,164,59,11,0,2,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0
D-BAs Msc.Lit.25 (olim Ed.IV.11),164,59,11,0,2,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0
D-KNd 215,164,59,11,0,2,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0
E-Tc 44.2,164,59,11,0,2,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 12044,164,59,11,0,2,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0
F-VAL 114,164,59,11,0,2,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0
GB-Ob MS. Canon. Liturg. 202,164,59,11,0,2,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0
GB-Ob MS. Laud Misc. 284,164,59,11,0,2,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0
I-Far s.c.,164,59,11,0,2,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0
I-Rv C.5,164,59,11,0,2,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0
TR-Itks Deissmann 42,164,59,11,0,2,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0
CDN-Mrb MS Medieval 0234,164,59,11,0,2,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0
CZ-Pu XIV C 20,4,31,11,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
SK-Sk 2,4,31,11,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
CZ-Pn (Praha) XII A 21,4,31,11,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 28 Helmst. (Heinemann-Nr. 31),4,31,11,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
CZ-R R 17,4,31,11,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
SK-Bra BAI ECLad.3,4,31,11,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
CZ-Pu XII C 3,4,31,11,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
CZ-Pu XIII C 4,4,31,11,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
CZ-Pn XV A 10,259,35,11,0,2,0,0,0,0,0,0,0,13,5,1,0,0,0,0,0,0,0,0,0
E-H Ms. 2,259,35,11,0,2,0,0,0,0,0,0,0,13,5,1,0,0,0,0,0,0,0,0,0
CZ-Pu Pu XIV A 19,259,35,11,0,2,0,0,0,0,0,0,0,13,5,1,0,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 29 Helmst. (Heinemann-Nr. 32),259,35,11,0,2,0,0,0,0,0,0,0,13,5,1,0,0,0,0,0,0,0,0,0
CDN-Ttfl MSS 09700,259,35,11,0,2,0,0,0,0,0,0,0,13,5,1,0,0,0,0,0,0,0,0,0
D-MZb B,259,35,11,0,2,0,0,0,0,0,0,0,13,5,1,0,0,0,0,0,0,0,0,0
E-Bbc M 705,259,35,11,0,2,0,0,0,0,0,0,0,13,5,1,0,0,0,0,0,0,0,0,0
CZ-Pst DE I 7,322,35,11,0,2,0,0,0,0,0,0,0,15,5,1,0,0,0,0,0,0,0,0,0
E-Bbc M 663,322,35,11,0,2,0,0,0,0,0,0,0,15,5,1,0,0,0,0,0,0,0,0,0
PL-PŁsem MsEPl 12,451,11,12,0,2,0,0,0,0,0,0,0,23,1,2,0,0,0,0,0,0,0,0,0
PL-Wn  rps 12720 V,322,35,11,0,2,0,0,0,0,0,0,0,15,5,1,0,0,0,0,0,0,0,0,0
SK-Bra BAIII ECLad.6,322,35,11,0,2,0,0,0,0,0,0,0,15,5,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1411,322,35,11,0,2,0,0,0,0,0,0,0,15,5,1,0,0,0,0,0,0,0,0,0
E-Bbc M 706,322,35,11,0,2,0,0,0,0,0,0,0,15,5,1,0,0,0,0,0,0,0,0,0
"E-BAR, s.s.",657,35,11,0,2,0,0,0,0,0,0,0,31,5,1,0,0,0,0,0,0,0,0,0
E-H Ms. 7 (ant. 5),657,35,11,0,2,0,0,0,0,0,0,0,31,5,1,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 2,657,35,11,0,2,0,0,0,0,0,0,0,31,5,1,0,0,0,0,0,0,0,0,0
D-B Theol. Lat. Qu. 149,657,35,11,0,2,0,0,0,0,0,0,0,31,5,1,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 4,657,35,11,0,2,0,0,0,0,0,0,0,31,5,1,0,0,0,0,0,0,0,0,0
E-VI Mss. 113-114,657,35,11,0,2,0,0,0,0,0,0,0,31,5,1,0,0,0,0,0,0,0,0,0
E-Tc 35.5,657,35,11,0,2,0,0,0,0,0,0,0,31,5,1,0,0,0,0,0,0,0,0,0
F-CA 38 (olim 40),152,59,11,0,2,0,0,0,0,0,0,0,6,8,1,0,0,0,0,0,0,0,0,0
A-VOR 287 (olim XXIX),152,59,11,0,2,0,0,0,0,0,0,0,6,8,1,0,0,0,0,0,0,0,0,0
I-PCd cod. 65,152,59,11,0,2,0,0,0,0,0,0,0,6,8,1,0,0,0,0,0,0,0,0,0
Cantus MA Impr. 1537,152,59,11,0,2,0,0,0,0,0,0,0,6,8,1,0,0,0,0,0,0,0,0,0
NL-Uu Ms. 406 (shelfmark 3 J 7),152,59,11,0,2,0,0,0,0,0,0,0,6,8,1,0,0,0,0,0,0,0,0,0
PL-KIk Ms. 1,152,59,11,0,2,0,0,0,0,0,0,0,6,8,1,0,0,0,0,0,0,0,0,0
PL-Klk 1,152,59,11,0,2,0,0,0,0,0,0,0,6,8,1,0,0,0,0,0,0,0,0,0
PL-WRu Ms. R 503,152,59,11,0,2,0,0,0,0,0,0,0,6,8,1,0,0,0,0,0,0,0,0,0
A-Wda D-4,152,59,11,0,2,0,0,0,0,0,0,0,6,8,1,0,0,0,0,0,0,0,0,0
A-KR Schachtel VI/258,152,59,11,0,2,0,0,0,0,0,0,0,6,8,1,0,0,0,0,0,0,0,0,0
GB-Cu Mm.ii.9,152,59,11,0,2,0,0,0,0,0,0,0,6,8,1,0,0,0,0,0,0,0,0,0
I-AO 6,152,59,11,0,2,0,0,0,0,0,0,0,6,8,1,0,0,0,0,0,0,0,0,0
F-TOm 149,569,35,11,0,2,0,0,0,0,0,0,0,25,5,1,0,0,0,0,0,0,0,0,0
A-KN CCl 1013,569,35,11,0,2,0,0,0,0,0,0,0,25,5,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 15181,569,35,11,0,2,0,0,0,0,0,0,0,25,5,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1236,569,35,11,0,2,0,0,0,0,0,0,0,25,5,1,0,0,0,0,0,0,0,0,0
SI-Lna 18 (olim 17),569,35,11,0,2,0,0,0,0,0,0,0,25,5,1,0,0,0,0,0,0,0,0,0
Cantus GOTTSCHALK,569,35,11,0,2,0,0,0,0,0,0,0,25,5,1,0,0,0,0,0,0,0,0,0
I-CHV s.c.,569,35,11,0,2,0,0,0,0,0,0,0,25,5,1,0,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (with hymnal),572,59,11,0,2,0,0,0,0,0,0,0,26,8,1,0,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (facsimile),572,59,11,0,2,0,0,0,0,0,0,0,26,8,1,0,0,0,0,0,0,0,0,0
E-SI MS 9,572,59,11,0,2,0,0,0,0,0,0,0,26,8,1,0,0,0,0,0,0,0,0,0
F-AS 465 (CGM 893),572,59,11,0,2,0,0,0,0,0,0,0,26,8,1,0,0,0,0,0,0,0,0,0
GB-AB 20541 E,572,59,11,0,2,0,0,0,0,0,0,0,26,8,1,0,0,0,0,0,0,0,0,0
V-CVbav San Pietro B.79,572,59,11,0,2,0,0,0,0,0,0,0,26,8,1,0,0,0,0,0,0,0,0,0
F-CA Impr. XVI C 4,572,59,11,0,2,0,0,0,0,0,0,0,26,8,1,0,0,0,0,0,0,0,0,0
P-BRs Ms. 028,451,11,12,0,2,0,0,0,0,0,0,0,23,1,2,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 2322,451,11,12,0,2,0,0,0,0,0,0,0,23,1,2,0,0,0,0,0,0,0,0,0
F-Pn NAL 1412,451,11,12,0,2,0,0,0,0,0,0,0,23,1,2,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 025,451,11,12,0,2,0,0,0,0,0,0,0,23,1,2,0,0,0,0,0,0,0,0,0
CZ-Pu VI G 3a,451,11,12,0,2,0,0,0,0,0,0,0,23,1,2,0,0,0,0,0,0,0,0,0
H-Bu lat. 122,451,11,12,0,2,0,0,0,0,0,0,0,23,1,2,0,0,0,0,0,0,0,0,0
F-R 248 (olim  A. 339),451,11,12,0,2,0,0,0,0,0,0,0,23,1,2,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4304,451,11,12,0,2,0,0,0,0,0,0,0,23,1,2,0,0,0,0,0,0,0,0,0
HR-Hf Cod. E Nr. 3,451,11,12,0,2,0,0,0,0,0,0,0,23,1,2,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.1 (rkp. Perg. 12),451,11,12,0,2,0,0,0,0,0,0,0,23,1,2,0,0,0,0,0,0,0,0,0
D-MZb E,451,11,12,0,2,0,0,0,0,0,0,0,23,1,2,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4305,451,11,12,0,2,0,0,0,0,0,0,0,23,1,2,0,0,0,0,0,0,0,0,0
P-Ln RES. 253 P.,105,38,12,0,2,0,0,0,0,0,0,0,3,7,2,0,0,0,0,0,0,0,0,0
P-EVpc 000,105,38,12,0,2,0,0,0,0,0,0,0,3,7,2,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 021,105,38,12,0,2,0,0,0,0,0,0,0,3,7,2,0,0,0,0,0,0,0,0,0
P-BRs Ms. 032,105,38,12,0,2,0,0,0,0,0,0,0,3,7,2,0,0,0,0,0,0,0,0,0
A-KN CCl 1011,27,35,11,0,2,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0
A-KN CCl 1015,27,35,11,0,2,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0
D-MZb A,27,35,11,0,2,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [02] II,27,35,11,0,2,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0
HR-Hf Cod. C Nr. 4,27,35,11,0,2,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0
CZ-Pn XII A 24,27,35,11,0,2,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0
PL-GD Mar. F 408,27,35,11,0,2,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0
CH-Fco Ms. 2,144,32,11,0,2,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
D-Ma 12o Cmm 1,144,32,11,0,2,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
I-Ac 693,144,32,11,0,2,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
I-Ac 694,144,32,11,0,2,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
I-Ad 5,144,32,11,0,2,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
I-Nn vi. E. 20,144,32,11,0,2,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
US-Cn 24,144,32,11,0,2,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
V-CVbav lat. 8737,144,32,11,0,2,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4306,140,59,11,0,2,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0
E-Bbc M 888,140,59,11,0,2,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 619,140,59,11,0,2,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0
"E-Gs ms. 45 (olim Sant Feliu, 20)",140,59,11,0,2,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0
E-Tc 44.1,140,59,11,0,2,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0
F-AI 44,140,59,11,0,2,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 1085,140,59,11,0,2,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 1090,140,59,11,0,2,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 1240,140,59,11,0,2,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 17296,140,59,11,0,2,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30848,140,59,11,0,2,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30850,140,59,11,0,2,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0
I-Fl Conv. sopp. 560,140,59,11,0,2,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0
I-Lc 601,140,59,11,0,2,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0
I-MZ 15/79,140,59,11,0,2,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0
PL-WRu I F 401,140,59,11,0,2,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1535,140,59,11,0,2,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30849,140,59,11,0,2,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0
E-E L. III. 3.,979,36,11,0,2,0,0,0,0,0,0,0,34,6,1,0,0,0,0,0,0,0,0,0
E-H Ms. 9 (ant. 25),979,36,11,0,2,0,0,0,0,0,0,0,34,6,1,0,0,0,0,0,0,0,0,0
Antifonario s.s.,979,36,11,0,2,0,0,0,0,0,0,0,34,6,1,0,0,0,0,0,0,0,0,0
E-E L. III. 4.,979,36,11,0,2,0,0,0,0,0,0,0,34,6,1,0,0,0,0,0,0,0,0,0
E-LUc s.s.,979,36,11,0,2,0,0,0,0,0,0,0,34,6,1,0,0,0,0,0,0,0,0,0
CZ-Pu XII E 15c,979,36,11,0,2,0,0,0,0,0,0,0,34,6,1,0,0,0,0,0,0,0,0,0
E-Bbc M 785,979,36,11,0,2,0,0,0,0,0,0,0,34,6,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30845,979,36,11,0,2,0,0,0,0,0,0,0,34,6,1,0,0,0,0,0,0,0,0,0
E-SA 6,232,66,12,0,2,0,0,0,0,0,0,0,12,9,2,0,0,0,0,0,0,0,0,0
F-LA Ms 263,232,66,12,0,2,0,0,0,0,0,0,0,12,9,2,0,0,0,0,0,0,0,0,0
F-SO 596,232,66,12,0,2,0,0,0,0,0,0,0,12,9,2,0,0,0,0,0,0,0,0,0
F-Pn Lat. 10510,232,66,12,0,2,0,0,0,0,0,0,0,12,9,2,0,0,0,0,0,0,0,0,0
CH-SGs Cod 378,232,66,12,0,2,0,0,0,0,0,0,0,12,9,2,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9448,232,66,12,0,2,0,0,0,0,0,0,0,12,9,2,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1118,232,66,12,0,2,0,0,0,0,0,0,0,12,9,2,0,0,0,0,0,0,0,0,0
CH-SGs Cod 380,232,66,12,0,2,0,0,0,0,0,0,0,12,9,2,0,0,0,0,0,0,0,0,0
CH-SGs Cod 484,232,66,12,0,2,0,0,0,0,0,0,0,12,9,2,0,0,0,0,0,0,0,0,0
E-Bbc M 662,232,66,12,0,2,0,0,0,0,0,0,0,12,9,2,0,0,0,0,0,0,0,0,0
F-Collection privée Mont-Renaud,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
F-SOM Ms 0252,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
GB-Lbl Egerton 857,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
V-CVbav Vat. lat. 5319,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 338,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
CZ-Pn XIV D 12,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
V-CVbav Ross.0076,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
B-Br Ms II 3823,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
CH-E Codex 121,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
F-AI Ms 0044,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
F-CA Ms 0061 (62),382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
F-CHRm Ms 0047 (40),382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 12050,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
GB-Lbl Harley 4951,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
I-BV 34,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 12584,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 1805,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
I-BGc MA 150 (Psi III.8),382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
I-Bc Q 09,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1087,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
I-Tn G.V.20,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
E-Mh Cód. 51,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9439,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
F-NS Ms 0004,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1669,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
V-CVbav Archivio di San Pietro F.22,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
F-AN Ms 0091,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
D-B Ms mus 40078,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
D-BAa Msc Lit 7,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
D-Ful Aa 0006,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
E-Bbc M 648,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
F-LA Ms 239,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 340,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
CH-SGv VadSlg Ms 0295,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
D-BAa Msc Lit 6,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
D-Mbs Clm 03005,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
F-AUT Ms S 0010 (8*),382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
F-CA Ms 0075 (76),382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
F-LA Ms 118,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
F-LA Ms 236,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
F-Pm Ms 0384,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 2291,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
I-BGc MA 239 (Gamma III.18),382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
CZ-R R 396,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
D-Mbs Clm 14965b,382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
Reconstitution Sacramentaire de Tours (TU1),382,7,11,0,2,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30847,328,35,11,0,2,0,0,0,0,0,0,0,16,5,1,0,0,0,0,0,0,0,0,0
I-MC 542,328,35,11,0,2,0,0,0,0,0,0,0,16,5,1,0,0,0,0,0,0,0,0,0
HR-Hf Cod. D Nr. 5,328,35,11,0,2,0,0,0,0,0,0,0,16,5,1,0,0,0,0,0,0,0,0,0
PL-STAb ms. 2,328,35,11,0,2,0,0,0,0,0,0,0,16,5,1,0,0,0,0,0,0,0,0,0
F-LA Ms 240,328,35,11,0,2,0,0,0,0,0,0,0,16,5,1,0,0,0,0,0,0,0,0,0
NL-Uu Hs. 0062,328,35,11,0,2,0,0,0,0,0,0,0,16,5,1,0,0,0,0,0,0,0,0,0
D-Kl Theol. quart 0015,328,35,11,0,2,0,0,0,0,0,0,0,16,5,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9449,328,35,11,0,2,0,0,0,0,0,0,0,16,5,1,0,0,0,0,0,0,0,0,0
E-Mn MSS/10110,328,35,11,0,2,0,0,0,0,0,0,0,16,5,1,0,0,0,0,0,0,0,0,0
A-KN CCl 1018,595,59,11,0,2,0,0,0,0,0,0,0,27,8,1,0,0,0,0,0,0,0,0,0
A-KN CCl 589,595,59,11,0,2,0,0,0,0,0,0,0,27,8,1,0,0,0,0,0,0,0,0,0
A-Wda C-10,595,59,11,0,2,0,0,0,0,0,0,0,27,8,1,0,0,0,0,0,0,0,0,0
D-FUl Aa 55,595,59,11,0,2,0,0,0,0,0,0,0,27,8,1,0,0,0,0,0,0,0,0,0
I-BV V 20,595,59,11,0,2,0,0,0,0,0,0,0,27,8,1,0,0,0,0,0,0,0,0,0
NL-ZUa 6,595,59,11,0,2,0,0,0,0,0,0,0,27,8,1,0,0,0,0,0,0,0,0,0
