siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new
CZ-R R 17,125,32,16,0,0,0,0,0,0,0,0,0,8,3,2,0,0,0,0,0,0,0,0,0
D-MZb D,125,32,16,0,0,0,0,0,0,0,0,0,8,3,2,0,0,0,0,0,0,0,0,0
F-Pn Latin 12601,125,32,16,0,0,0,0,0,0,0,0,0,8,3,2,0,0,0,0,0,0,0,0,0
A-KN CCl 1012,125,32,16,0,0,0,0,0,0,0,0,0,8,3,2,0,0,0,0,0,0,0,0,0
CZ-Pu XII C 3,125,32,16,0,0,0,0,0,0,0,0,0,8,3,2,0,0,0,0,0,0,0,0,0
CZ-Pu XIII C 4,125,32,16,0,0,0,0,0,0,0,0,0,8,3,2,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.1 (rkp. Perg. 12),125,32,16,0,0,0,0,0,0,0,0,0,8,3,2,0,0,0,0,0,0,0,0,0
F-Pn Lat. 17436,246,61,16,0,0,0,0,0,0,0,0,0,22,6,2,0,0,0,0,0,0,0,0,0
F-Collection privée Mont-Renaud,246,61,16,0,0,0,0,0,0,0,0,0,22,6,2,0,0,0,0,0,0,0,0,0
GB-Lbl Egerton 857,246,61,16,0,0,0,0,0,0,0,0,0,22,6,2,0,0,0,0,0,0,0,0,0
CZ-Pn XIV D 12,246,61,16,0,0,0,0,0,0,0,0,0,22,6,2,0,0,0,0,0,0,0,0,0
F-Pn Lat. 12584,246,61,16,0,0,0,0,0,0,0,0,0,22,6,2,0,0,0,0,0,0,0,0,0
CH-SGs Cod 340,246,61,16,0,0,0,0,0,0,0,0,0,22,6,2,0,0,0,0,0,0,0,0,0
CZ-Pn XV A 10,109,62,7,0,0,0,0,0,0,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0
F-TOm 149,109,62,7,0,0,0,0,0,0,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 2,109,62,7,0,0,0,0,0,0,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0
A-KN CCl 1013,109,62,7,0,0,0,0,0,0,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0
D-B Theol. Lat. Qu. 149,109,62,7,0,0,0,0,0,0,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 29 Helmst. (Heinemann-Nr. 32),109,62,7,0,0,0,0,0,0,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 15181,109,62,7,0,0,0,0,0,0,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1236,109,62,7,0,0,0,0,0,0,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0
SI-Lna 18 (olim 17),109,62,7,0,0,0,0,0,0,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 4,109,62,7,0,0,0,0,0,0,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0
Cantus GOTTSCHALK,109,62,7,0,0,0,0,0,0,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0
CZ-Pst DE I 7,198,1,16,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0
E-Bbc M 663,198,1,16,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0
PL-PŁsem MsEPl 12,247,1,16,0,0,0,0,0,0,0,0,0,23,0,2,0,0,0,0,0,0,0,0,0
PL-Wn  rps 12720 V,198,1,16,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0
SK-Bra BAIII ECLad.6,198,1,16,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0
F-Pn NAL 1411,198,1,16,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0
E-Bbc M 706,198,1,16,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0
"E-BAR, s.s.",96,1,16,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
E-H Ms. 2,96,1,16,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
E-H Ms. 7 (ant. 5),96,1,16,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
CZ-Pu Pu XIV A 19,96,1,16,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
E-VI Mss. 113-114,96,1,16,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
HR-Hf Cod. D Nr. 5,96,1,16,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
CDN-Ttfl MSS 09700,96,1,16,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
E-Bbc M 705,96,1,16,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
PL-STAb ms. 2,96,1,16,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
E-Tc 35.5,96,1,16,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
E-Mn MSS/10110,96,1,16,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
F-CA 38 (olim 40),31,62,7,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
A-VOR 287 (olim XXIX),31,62,7,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
A-Wn Cod. 1799**,31,62,7,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
I-PCd cod. 65,31,62,7,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
Cantus MA Impr. 1537,31,62,7,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
NL-Uu Ms. 406 (shelfmark 3 J 7),31,62,7,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
PL-KIk Ms. 1,31,62,7,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
PL-Klk 1,31,62,7,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
PL-WRu Ms. R 503,31,62,7,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
TR-Itks Deissmann 42,31,62,7,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
A-Wda D-4,31,62,7,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
A-KR Schachtel VI/258,31,62,7,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (with hymnal),43,62,7,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (facsimile),43,62,7,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0
F-AS 465 (CGM 893),43,62,7,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0
GB-AB 20541 E,43,62,7,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0
F-CA Impr. XVI C 4,43,62,7,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0
GB-Cu Mm.ii.9,43,62,7,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0
P-BRs Ms. 028,247,32,16,0,0,0,0,0,0,0,0,0,23,3,2,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 2322,247,32,16,0,0,0,0,0,0,0,0,0,23,3,2,0,0,0,0,0,0,0,0,0
F-Pn NAL 1412,247,32,16,0,0,0,0,0,0,0,0,0,23,3,2,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 025,247,32,16,0,0,0,0,0,0,0,0,0,23,3,2,0,0,0,0,0,0,0,0,0
CZ-Pu VI G 3a,247,32,16,0,0,0,0,0,0,0,0,0,23,3,2,0,0,0,0,0,0,0,0,0
H-Bu lat. 122,247,32,16,0,0,0,0,0,0,0,0,0,23,3,2,0,0,0,0,0,0,0,0,0
US-NYcubl MS 1,247,32,16,0,0,0,0,0,0,0,0,0,23,3,2,0,0,0,0,0,0,0,0,0
F-R 248 (olim  A. 339),247,32,16,0,0,0,0,0,0,0,0,0,23,3,2,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4304,247,32,16,0,0,0,0,0,0,0,0,0,23,3,2,0,0,0,0,0,0,0,0,0
H-Bu lat. 121,247,32,16,0,0,0,0,0,0,0,0,0,23,3,2,0,0,0,0,0,0,0,0,0
HR-Hf Cod. E Nr. 3,247,32,16,0,0,0,0,0,0,0,0,0,23,3,2,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.4 (rkp. Perg. 20),247,32,16,0,0,0,0,0,0,0,0,0,23,3,2,0,0,0,0,0,0,0,0,0
D-MZb E,247,32,16,0,0,0,0,0,0,0,0,0,23,3,2,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4305,247,32,16,0,0,0,0,0,0,0,0,0,23,3,2,0,0,0,0,0,0,0,0,0
P-Ln RES. 253 P.,207,55,16,0,0,0,0,0,0,0,0,0,16,4,2,0,0,0,0,0,0,0,0,0
P-EVpc 000,207,55,16,0,0,0,0,0,0,0,0,0,16,4,2,0,0,0,0,0,0,0,0,0
P-BRs Ms. 034,207,55,16,0,0,0,0,0,0,0,0,0,16,4,2,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 021,207,55,16,0,0,0,0,0,0,0,0,0,16,4,2,0,0,0,0,0,0,0,0,0
P-BRs Ms. 032,207,55,16,0,0,0,0,0,0,0,0,0,16,4,2,0,0,0,0,0,0,0,0,0
E-SAu Ms 2637,207,55,16,0,0,0,0,0,0,0,0,0,16,4,2,0,0,0,0,0,0,0,0,0
P-Ln Iluminado 084,207,55,16,0,0,0,0,0,0,0,0,0,16,4,2,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 016,207,55,16,0,0,0,0,0,0,0,0,0,16,4,2,0,0,0,0,0,0,0,0,0
CH-Fco Ms. 2,148,62,7,0,0,0,0,0,0,0,0,0,11,7,1,0,0,0,0,0,0,0,0,0
D-Ma 12o Cmm 1,148,62,7,0,0,0,0,0,0,0,0,0,11,7,1,0,0,0,0,0,0,0,0,0
I-Ac 693,148,62,7,0,0,0,0,0,0,0,0,0,11,7,1,0,0,0,0,0,0,0,0,0
I-Ac 694,148,62,7,0,0,0,0,0,0,0,0,0,11,7,1,0,0,0,0,0,0,0,0,0
I-Ad 5,148,62,7,0,0,0,0,0,0,0,0,0,11,7,1,0,0,0,0,0,0,0,0,0
I-Nn vi. E. 20,148,62,7,0,0,0,0,0,0,0,0,0,11,7,1,0,0,0,0,0,0,0,0,0
US-Cn 24,148,62,7,0,0,0,0,0,0,0,0,0,11,7,1,0,0,0,0,0,0,0,0,0
V-CVbav lat. 8737,148,62,7,0,0,0,0,0,0,0,0,0,11,7,1,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4306,147,62,7,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0
E-Bbc M 888,147,62,7,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 619,147,62,7,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0
"E-Gs ms. 45 (olim Sant Feliu, 20)",147,62,7,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0
F-AI 44,147,62,7,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 1085,147,62,7,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 1090,147,62,7,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 1240,147,62,7,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30848,147,62,7,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30850,147,62,7,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0
I-Fl Conv. sopp. 560,147,62,7,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0
I-Lc 601,147,62,7,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0
I-MZ 15/79,147,62,7,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0
PL-WRu I F 401,147,62,7,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1535,147,62,7,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30849,147,62,7,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0
I-CHV s.c.,147,62,7,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0
E-E L. III. 3.,169,55,16,0,0,0,0,0,0,0,0,0,13,4,2,0,0,0,0,0,0,0,0,0
E-H Ms. 9 (ant. 25),169,55,16,0,0,0,0,0,0,0,0,0,13,4,2,0,0,0,0,0,0,0,0,0
Antifonario s.s.,169,55,16,0,0,0,0,0,0,0,0,0,13,4,2,0,0,0,0,0,0,0,0,0
E-E L. III. 4.,169,55,16,0,0,0,0,0,0,0,0,0,13,4,2,0,0,0,0,0,0,0,0,0
E-LUc s.s.,169,55,16,0,0,0,0,0,0,0,0,0,13,4,2,0,0,0,0,0,0,0,0,0
F-CH Ms 0050,169,55,16,0,0,0,0,0,0,0,0,0,13,4,2,0,0,0,0,0,0,0,0,0
E-Bbc M 785,169,55,16,0,0,0,0,0,0,0,0,0,13,4,2,0,0,0,0,0,0,0,0,0
D-Sl HB I 246,169,55,16,0,0,0,0,0,0,0,0,0,13,4,2,0,0,0,0,0,0,0,0,0
E-SA 6,245,61,16,0,0,0,0,0,0,0,0,0,21,6,2,0,0,0,0,0,0,0,0,0
E-MO Ms. 72,245,61,16,0,0,0,0,0,0,0,0,0,21,6,2,0,0,0,0,0,0,0,0,0
F-LA Ms 263,245,61,16,0,0,0,0,0,0,0,0,0,21,6,2,0,0,0,0,0,0,0,0,0
F-SO 596,245,61,16,0,0,0,0,0,0,0,0,0,21,6,2,0,0,0,0,0,0,0,0,0
CDN-Mrb MS Medieval 0234,245,61,16,0,0,0,0,0,0,0,0,0,21,6,2,0,0,0,0,0,0,0,0,0
F-Pn Lat. 10510,245,61,16,0,0,0,0,0,0,0,0,0,21,6,2,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1135,245,61,16,0,0,0,0,0,0,0,0,0,21,6,2,0,0,0,0,0,0,0,0,0
CH-SGs Cod 378,245,61,16,0,0,0,0,0,0,0,0,0,21,6,2,0,0,0,0,0,0,0,0,0
GB-Ccc Ms 473,245,61,16,0,0,0,0,0,0,0,0,0,21,6,2,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9448,245,61,16,0,0,0,0,0,0,0,0,0,21,6,2,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1118,245,61,16,0,0,0,0,0,0,0,0,0,21,6,2,0,0,0,0,0,0,0,0,0
CH-SGs Cod 380,245,61,16,0,0,0,0,0,0,0,0,0,21,6,2,0,0,0,0,0,0,0,0,0
CH-SGs Cod 484,245,61,16,0,0,0,0,0,0,0,0,0,21,6,2,0,0,0,0,0,0,0,0,0
E-Bbc M 662,245,61,16,0,0,0,0,0,0,0,0,0,21,6,2,0,0,0,0,0,0,0,0,0
TR-Itks 42,220,19,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0
A-Wn Cod. 1812,220,19,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0
TR-Itks 2429,220,19,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0
H-Efkö MS I. 3. a,220,19,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0
H-Efkö MS I. 1 a-b,220,19,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0
RO-Sb Ms. 759,220,19,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0
"SK-BRa EC Lad. 3, EL 18",220,19,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0
"H-Bn Clmae 172a, 172b",220,19,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0
A-KN CCl 1018,235,62,7,0,0,0,0,0,0,0,0,0,19,7,1,0,0,0,0,0,0,0,0,0
A-KN CCl 589,235,62,7,0,0,0,0,0,0,0,0,0,19,7,1,0,0,0,0,0,0,0,0,0
A-Wda C-10,235,62,7,0,0,0,0,0,0,0,0,0,19,7,1,0,0,0,0,0,0,0,0,0
D-FUl Aa 55,235,62,7,0,0,0,0,0,0,0,0,0,19,7,1,0,0,0,0,0,0,0,0,0
I-BV V 20,235,62,7,0,0,0,0,0,0,0,0,0,19,7,1,0,0,0,0,0,0,0,0,0
NL-ZUa 6,235,62,7,0,0,0,0,0,0,0,0,0,19,7,1,0,0,0,0,0,0,0,0,0
B-Gu Hs BKT.006,235,62,7,0,0,0,0,0,0,0,0,0,19,7,1,0,0,0,0,0,0,0,0,0
CH-SGs 391,235,62,7,0,0,0,0,0,0,0,0,0,19,7,1,0,0,0,0,0,0,0,0,0
E-H Ms. 8 (ant. 6),235,62,7,0,0,0,0,0,0,0,0,0,19,7,1,0,0,0,0,0,0,0,0,0
H-Bu lat. 119,235,62,7,0,0,0,0,0,0,0,0,0,19,7,1,0,0,0,0,0,0,0,0,0
HR-Hf Cod. F Nr. 6,235,62,7,0,0,0,0,0,0,0,0,0,19,7,1,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.3 (rkp. Perg. 15),235,62,7,0,0,0,0,0,0,0,0,0,19,7,1,0,0,0,0,0,0,0,0,0
PL-WRzno Rkp. 12025/IV,235,62,7,0,0,0,0,0,0,0,0,0,19,7,1,0,0,0,0,0,0,0,0,0
US-Cai 1911.142b,235,62,7,0,0,0,0,0,0,0,0,0,19,7,1,0,0,0,0,0,0,0,0,0
NZ-Wt MSR-03,235,62,7,0,0,0,0,0,0,0,0,0,19,7,1,0,0,0,0,0,0,0,0,0
D-MZb C,235,62,7,0,0,0,0,0,0,0,0,0,19,7,1,0,0,0,0,0,0,0,0,0
D-MZb B,327,1,16,0,0,0,0,0,0,0,0,0,28,0,2,0,0,0,0,0,0,0,0,0
D-Mbs Clm 02541,327,1,16,0,0,0,0,0,0,0,0,0,28,0,2,0,0,0,0,0,0,0,0,0
E-Mh Cód. 45,327,1,16,0,0,0,0,0,0,0,0,0,28,0,2,0,0,0,0,0,0,0,0,0
E-Bbc M 784,327,1,16,0,0,0,0,0,0,0,0,0,28,0,2,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9436,327,1,16,0,0,0,0,0,0,0,0,0,28,0,2,0,0,0,0,0,0,0,0,0
SK-BRnm MUS I 78,327,1,16,0,0,0,0,0,0,0,0,0,28,0,2,0,0,0,0,0,0,0,0,0
F-Pn Lat. 18010,327,1,16,0,0,0,0,0,0,0,0,0,28,0,2,0,0,0,0,0,0,0,0,0
F-Togs Ms 001,327,1,16,0,0,0,0,0,0,0,0,0,28,0,2,0,0,0,0,0,0,0,0,0
F-VN Ms 0759,327,1,16,0,0,0,0,0,0,0,0,0,28,0,2,0,0,0,0,0,0,0,0,0
F-SOM Ms 0252,324,58,16,0,0,0,0,0,0,0,0,0,27,5,2,0,0,0,0,0,0,0,0,0
B-Br Ms 10127-44,324,58,16,0,0,0,0,0,0,0,0,0,27,5,2,0,0,0,0,0,0,0,0,0
