siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new
DK-Kk Gl. Kgl. S. 3449 8o [12] XII,1105,35,7,2,0,0,0,0,0,0,0,0,9,5,2,1,0,0,0,0,0,0,0,0
A-LIb 290 (olim 183; olim Gamma p 19),1530,35,7,2,0,0,0,0,0,0,0,0,17,5,2,1,0,0,0,0,0,0,0,0
A-Wn Cod. 1890,1530,35,7,2,0,0,0,0,0,0,0,0,17,5,2,1,0,0,0,0,0,0,0,0
A-KR Schachtel VI/258,1530,35,7,2,0,0,0,0,0,0,0,0,17,5,2,1,0,0,0,0,0,0,0,0
A-Wda D-4,1530,35,7,2,0,0,0,0,0,0,0,0,17,5,2,1,0,0,0,0,0,0,0,0
CZ-Pu VI G 11,1530,35,7,2,0,0,0,0,0,0,0,0,17,5,2,1,0,0,0,0,0,0,0,0
E-SI MS 9,1530,35,7,2,0,0,0,0,0,0,0,0,17,5,2,1,0,0,0,0,0,0,0,0
F-AS 465 (CGM 893),1530,35,7,2,0,0,0,0,0,0,0,0,17,5,2,1,0,0,0,0,0,0,0,0
F-CA Impr. XVI C 4,1530,35,7,2,0,0,0,0,0,0,0,0,17,5,2,1,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (with hymnal),1530,35,7,2,0,0,0,0,0,0,0,0,17,5,2,1,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (facsimile),1530,35,7,2,0,0,0,0,0,0,0,0,17,5,2,1,0,0,0,0,0,0,0,0
Cantus MA Impr. 1537,1530,35,7,2,0,0,0,0,0,0,0,0,17,5,2,1,0,0,0,0,0,0,0,0
E-E L. III. 3.,1530,35,7,2,0,0,0,0,0,0,0,0,17,5,2,1,0,0,0,0,0,0,0,0
GB-AB 20541 E,1530,35,7,2,0,0,0,0,0,0,0,0,17,5,2,1,0,0,0,0,0,0,0,0
V-CVbav San Pietro B.79,1530,35,7,2,0,0,0,0,0,0,0,0,17,5,2,1,0,0,0,0,0,0,0,0
GB-Cu Mm.ii.9,1530,35,7,2,0,0,0,0,0,0,0,0,17,5,2,1,0,0,0,0,0,0,0,0
PL-Kkar Ms.4 (rkp. Perg. 20),1530,35,7,2,0,0,0,0,0,0,0,0,17,5,2,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [14] XIV,1530,35,7,2,0,0,0,0,0,0,0,0,17,5,2,1,0,0,0,0,0,0,0,0
CH-E 611,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
D-KA Aug. LX,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
D-Sl HB.I.55,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
A-SF XI 480,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
A-Wn Cod. 1799**,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
CH-Fco Ms. 2,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
CH-SGs 388,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
D-AAm G 20,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
D-B Mus. 40047,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
D-KNd 215,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
D-Ma 12o Cmm 1,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
D-Mbs Clm 4306,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
E-Bbc M 888,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
E-Bbc Ms. 619,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
"E-Gs ms. 45 (olim Sant Feliu, 20)",930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
E-Tc 44.1,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
E-Tc 44.2,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
F-AI 44,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
F-CA 38 (olim 40),930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
F-Pn Latin 1085,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
F-Pn Latin 1090,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
F-Pn Latin 12044,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
F-Pn Latin 1240,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
F-Pn Lat. 17296,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
F-Pn NAL 1535,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
F-VAL 114,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30848,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30850,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
GB-Ob MS. Canon. Liturg. 202,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
GB-Ob MS. Laud Misc. 284,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
I-Ac 693,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
I-Ac 694,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
I-Ad 5,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
I-Far s.c.,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
I-Fl Conv. sopp. 560,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
I-Lc 601,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
I-MZ 15/79,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
I-Nn vi. E. 20,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
I-PCd cod. 65,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
I-Rv C.5,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
NL-Uu Ms. 406 (shelfmark 3 J 7),930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
PL-KIk Ms. 1,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
PL-Klk 1,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
PL-WRu I F 401,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
PL-WRu Ms. R 503,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
TR-Itks Deissmann 42,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
US-Cn 24,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
A-VOR 287 (olim XXIX),930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
D-BAs Msc.Lit.25 (olim Ed.IV.11),930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
V-CVbav lat. 8737,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30849,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
Cantus GOTTSCHALK,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
F-LA Ms 263,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
"GB-Lbl printed book IB.6753 (Augsburg Antiphoner 1495, olim AA Impr. 1495)",930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
SK-BRsa SNA 17,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
I-AO 6,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
CDN-Mrb MS Medieval 0234,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
E-Bbc M 662,930,34,7,2,0,0,0,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0
F-Pn Lat. 17436,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-Collection privée Mont-Renaud,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
GB-Lbl Egerton 857,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
V-CVbav Vat. lat. 5319,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-LA Ms 240,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
CH-SGs Cod 338,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
CZ-Pn XIV D 12,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-AUT Ms S 0012 (11),1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-CA Ms 0060 (61),1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-PR Ms 0012,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-Pn Lat. 17307,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-Pn Lat. 833,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-Pn Lat. 904,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
NL-Uu Hs. 0062,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
V-CVbav Ross.0076,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
B-Br Ms II 3823,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
CH-E Codex 121,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-AI Ms 0044,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-CA Ms 0061 (62),1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-CHRm Ms 0047 (40),1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-Pn Lat. 12050,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-Pn NAL 1235,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
GB-Lbl Harley 4951,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
I-BV 34,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-Pn Lat. 12584,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
D-KNd Ms 1001b,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
E-Bbc Ms. 1805,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-LG Ms 0002 (17),1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
I-BGc MA 150 (Psi III.8),1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
I-Bc Q 09,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-Pn Lat. 1087,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
I-Tn G.V.20,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
E-Mh Cód. 18,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
E-Mh Cód. 51,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
V-CVbav Vat. lat. 4770,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-Pn Lat. 9439,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
CH-ROM Ms. liturg. FiD 5,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
CZ-Bm A 7115,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
D-KA Lichtenthal 002,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
E-Bbc M 1147,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-G Ms 84 (Ms. 395 Rés.),1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-NS Ms 0004,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-Pn NAL 1414,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-Pn NAL 1669,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
V-CVbav Archivio di San Pietro F.22,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-AN Ms 0091,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
D-B Ms mus 40078,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
D-BAa Msc Lit 7,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
D-Ful Aa 0006,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
E-Bbc M 648,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-LA Ms 239,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
CH-Cobodmer C 0074,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
CH-SGs Cod 340,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
CH-SGv VadSlg Ms 0295,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
D-BAa Msc Lit 6,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
D-Kl Theol. quart 0015,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
D-Mbs Clm 03005,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-AUT Ms S 0010 (8*),1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-CA Ms 0075 (76),1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-LA Ms 118,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-LA Ms 236,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-Pm Ms 0384,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-Pn Lat. 2291,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-Pn Lat. 9449,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
I-BGc MA 239 (Gamma III.18),1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
CZ-R R 396,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
Reconstitution Sacramentaire de Tours (TU1),1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-AS Ms 0437 (cat. 1011),1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
CH-SGs Cod 381,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
D-Mbs Clm 14965b,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-Pn Lat. 1134,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
F-Pn NAL 1890,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
D-BAa Msc Lit 8,1309,21,4,2,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0
A-KN CCl 1013,1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
AUS-Sfl Add. Ms. 413 (olim Add. Ms. Fol.1),1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
CZ-Pn XII A 24,1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
CZ-Pn XV A 10,1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
D-B Theol. Lat. Qu. 149,1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 29 Helmst. (Heinemann-Nr. 32),1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [01] I,1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
"E-BAR, s.s.",1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
E-Bbc M 705,1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
E-Bbc Ms. 2545,1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
E-H Ms. 2,1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
E-H Ms. 7 (ant. 5),1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
E-VI Mss. 113-114,1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
F-Pn Latin 15181,1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
F-Pn NAL 1236,1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
F-TOm 149,1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
I-CHV s.c.,1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
PL-GD Mar. F 408,1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
SI-Lna 18 (olim 17),1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
SK-BRsa SNA 2,1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
CZ-Pu Pu XIV A 19,1274,35,7,2,0,0,0,0,0,0,0,0,13,5,2,1,0,0,0,0,0,0,0,0
