s_part,n_source_edges,f_part_467,f_part_1035,f_part_514,f_part_452,f_part_440,f_part_1085,f_part_643,f_part_1608,f_part_1312,f_part_764,f_part_412,f_part_717,f_part_1027,f_part_974,f_part_861,f_part_1520,f_part_628,f_part_442,f_part_715
118,1141,0.1761612620508326,0.009640666082383873,0.0,0.0052585451358457495,0.008764241893076249,0.058720420683610865,0.2883435582822086,0.0,0.21384750219106047,0.008764241893076249,0.0017528483786152498,0.13058720420683612,0.0,0.020157756354075372,0.021910604732690624,0.015775635407537247,0.040315512708150744,0.0,0.0
110,1188,0.06986531986531987,0.02441077441077441,0.0,0.08164983164983165,0.03198653198653199,0.026936026936026935,0.07912457912457913,0.0,0.027777777777777776,0.08333333333333333,0.003367003367003367,0.04713804713804714,0.06565656565656566,0.027777777777777776,0.2474747474747475,0.0016835016835016834,0.030303030303030304,0.15151515151515152,0.0
125,1485,0.1367003367003367,0.03569023569023569,0.00202020202020202,0.17777777777777778,0.04377104377104377,0.028956228956228958,0.1717171717171717,0.0,0.06060606060606061,0.1622895622895623,0.003367003367003367,0.06464646464646465,0.006060606060606061,0.006734006734006734,0.0,0.00404040404040404,0.032996632996632996,0.06262626262626263,0.0
129,901,0.1120976692563818,0.038845726970033294,0.017758046614872364,0.290788013318535,0.06881243063263041,0.009988901220865706,0.005549389567147614,0.0,0.0,0.0011098779134295228,0.0,0.01553829078801332,0.43507214206437295,0.003329633740288568,0.0,0.0,0.0011098779134295228,0.0,0.0
322,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,1844,0.009219088937093275,0.007592190889370932,0.0,0.0032537960954446853,0.0032537960954446853,0.027114967462039046,0.12635574837310196,0.0,0.11713665943600868,0.23210412147505424,0.12581344902386118,0.03524945770065076,0.0005422993492407809,0.010845986984815618,0.0,0.0,0.1220173535791757,0.17950108459869848,0.0
142,601,0.15141430948419302,0.13311148086522462,0.0,0.028286189683860232,0.0016638935108153079,0.13643926788685523,0.20299500831946754,0.0,0.10316139767054909,0.0033277870216306157,0.0,0.051580698835274545,0.0,0.16139767054908485,0.0,0.024958402662229616,0.0016638935108153079,0.0,0.0
166,3885,0.07258687258687259,0.14054054054054055,0.003861003861003861,0.11994851994851995,0.007207207207207207,0.058944658944658945,0.09601029601029601,0.0,0.021106821106821105,0.1045045045045045,0.0002574002574002574,0.021621621621621623,0.15752895752895754,0.10064350064350064,0.0,0.0002574002574002574,0.0018018018018018018,0.005920205920205921,0.08725868725868725
294,10462,0.07809214299369145,0.11842859873829095,0.001816096348690499,0.0991206270311604,0.006786465303001338,0.07589371057159243,0.10179697954502007,0.0,0.05486522653412349,0.09892945899445613,0.001624928311986236,0.02705027719365322,0.12607532020646148,0.11317147772892372,0.0,0.0012425922385777097,0.0033454406423246035,0.09176065761804626,0.0
218,2393,0.06393648140409527,0.08315921437526118,0.001671541997492687,0.17216882574174677,0.005014625992478061,0.007521938988717091,0.07521938988717092,0.0,0.026744671959882994,0.16088591725867113,0.0012536564981195152,0.01964061847053907,0.22983702465524447,0.007521938988717091,0.0,0.0,0.0071040534893439195,0.13832010029251984,0.0
