siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new
F-Pn Latin 12044,1253,55,16,2,0,0,0,0,0,0,0,0,39,6,2,0,0,0,0,0,0,0,0,0
F-VAL 114,1253,55,16,2,0,0,0,0,0,0,0,0,39,6,2,0,0,0,0,0,0,0,0,0
GB-Ob MS. Canon. Liturg. 202,1253,55,16,2,0,0,0,0,0,0,0,0,39,6,2,0,0,0,0,0,0,0,0,0
GB-Ob MS. Laud Misc. 284,1253,55,16,2,0,0,0,0,0,0,0,0,39,6,2,0,0,0,0,0,0,0,0,0
I-PCd cod. 65,1253,55,16,2,0,0,0,0,0,0,0,0,39,6,2,0,0,0,0,0,0,0,0,0
I-Rv C.5,1253,55,16,2,0,0,0,0,0,0,0,0,39,6,2,0,0,0,0,0,0,0,0,0
I-AO 6,1253,55,16,2,0,0,0,0,0,0,0,0,39,6,2,0,0,0,0,0,0,0,0,0
F-Pn Lat. 17436,386,58,15,2,0,0,0,0,0,0,0,0,14,7,1,0,0,0,0,0,0,0,0,0
F-Collection privée Mont-Renaud,386,58,15,2,0,0,0,0,0,0,0,0,14,7,1,0,0,0,0,0,0,0,0,0
GB-Lbl Egerton 857,386,58,15,2,0,0,0,0,0,0,0,0,14,7,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 338,386,58,15,2,0,0,0,0,0,0,0,0,14,7,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 12584,386,58,15,2,0,0,0,0,0,0,0,0,14,7,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 340,386,58,15,2,0,0,0,0,0,0,0,0,14,7,1,0,0,0,0,0,0,0,0,0
A-KN CCl 1011,119,19,15,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0
A-KN CCl 1015,119,19,15,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0
D-MZb A,119,19,15,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0
A-KN CCl 1013,277,55,16,2,0,0,0,0,0,0,0,0,9,6,2,0,0,0,0,0,0,0,0,0
CZ-Pn XV A 10,277,55,16,2,0,0,0,0,0,0,0,0,9,6,2,0,0,0,0,0,0,0,0,0
D-B Theol. Lat. Qu. 149,277,55,16,2,0,0,0,0,0,0,0,0,9,6,2,0,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 29 Helmst. (Heinemann-Nr. 32),277,55,16,2,0,0,0,0,0,0,0,0,9,6,2,0,0,0,0,0,0,0,0,0
E-H Ms. 2,277,55,16,2,0,0,0,0,0,0,0,0,9,6,2,0,0,0,0,0,0,0,0,0
