siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new
A-KN CCl 1018,989,14,8,2,0,0,0,0,0,0,0,0,33,3,1,1,0,0,0,0,0,0,0,0
A-KN CCl 589,989,14,8,2,0,0,0,0,0,0,0,0,33,3,1,1,0,0,0,0,0,0,0,0
A-Wda C-10,989,14,8,2,0,0,0,0,0,0,0,0,33,3,1,1,0,0,0,0,0,0,0,0
CH-SGs 391,989,14,8,2,0,0,0,0,0,0,0,0,33,3,1,1,0,0,0,0,0,0,0,0
D-MZb D,989,14,8,2,0,0,0,0,0,0,0,0,33,3,1,1,0,0,0,0,0,0,0,0
F-Pn Latin 12601,989,14,8,2,0,0,0,0,0,0,0,0,33,3,1,1,0,0,0,0,0,0,0,0
A-KN CCl 1012,989,14,8,2,0,0,0,0,0,0,0,0,33,3,1,1,0,0,0,0,0,0,0,0
D-FUl Aa 55,1123,14,8,2,0,0,0,0,0,0,0,0,41,3,1,1,0,0,0,0,0,0,0,0
I-BV V 20,1123,14,8,2,0,0,0,0,0,0,0,0,41,3,1,1,0,0,0,0,0,0,0,0
NL-ZUa 6,1123,14,8,2,0,0,0,0,0,0,0,0,41,3,1,1,0,0,0,0,0,0,0,0
B-Gu Hs BKT.006,1123,14,8,2,0,0,0,0,0,0,0,0,41,3,1,1,0,0,0,0,0,0,0,0
PL-Kkar Ms.3 (rkp. Perg. 15),1123,14,8,2,0,0,0,0,0,0,0,0,41,3,1,1,0,0,0,0,0,0,0,0
D-MZb C,1123,14,8,2,0,0,0,0,0,0,0,0,41,3,1,1,0,0,0,0,0,0,0,0
E-E L. III. 4.,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
CZ-Pu VI G 3a,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
SK-Sk 2,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
CZ-Pn (Praha) XII A 21,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
NL-DHk 70 E 4,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
CZ-Pu (Praha) XII A 9,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [13] XIII,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
SI-Lna 19 (olim 18),540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
F-Pn Latin 15182,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
F-Pn Lat. 1030,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [09] IX,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
CZ-R R 17,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
SK-Bra BAI ECLad.3,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
NZ-Wt MSR-03,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
PL-Kkar Ms.1 (rkp. Perg. 12),540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
CZ-Pu VII H 1,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
CZ-Pu XII E 15c,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [10] X,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
CZ-Pu XIV G 46,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
CZ-Pu XII E 15b,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [11] XI,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
"E-SC, Codex Calixtinus",540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
E-Tsd s s.,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
CZ-Pu XXIII D 156,540,14,8,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0,0,0,0,0,0,0
