siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new
E-SAu Ms. 2668,209,8,3,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
A-Gu 30 (olim 38/9 f.),161,16,3,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
CZ-Pu VI E 13,161,16,3,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
CZ-Bu R 387,161,16,3,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
D-Mbs Clm 02542,161,16,3,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
SK-BRl Rkp. 387,161,16,3,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
F-RS Ms 0264,161,16,3,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
A-A Cod. 786,161,16,3,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
F-VAL Ms 0121,161,16,3,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
GB-Lbl Additional 18032,161,16,3,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
F-RS Ms 0221,161,16,3,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
A-LIb 290 (olim 183; olim Gamma p 19),88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
A-Wn Cod. 1890,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CH-E 611,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
D-KA Aug. LX,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
D-Sl HB.I.55,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-CA 38 (olim 40),88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (with hymnal),88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (facsimile),88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
A-SF XI 480,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
A-VOR 287 (olim XXIX),88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
A-Wn Cod. 1799**,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CH-Fco Ms. 2,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CH-SGs 388,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CZ-Pu VI G 11,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
D-AAm G 20,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
D-B Mus. 40047,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
D-BAs Msc.Lit.25 (olim Ed.IV.11),88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
D-KNd 215,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
D-Ma 12o Cmm 1,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4306,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-Bbc M 663,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-Bbc M 888,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 619,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"E-Gs ms. 45 (olim Sant Feliu, 20)",88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-SI MS 9,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-Tc 44.1,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-Tc 44.2,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-AI 44,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-AS 465 (CGM 893),88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 1085,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 1090,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 12044,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 1240,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 17296,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-VAL 114,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
GB-AB 20541 E,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30848,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30850,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
GB-Ob MS. Canon. Liturg. 202,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
GB-Ob MS. Laud Misc. 284,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
I-Ac 693,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
I-Ac 694,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
I-Ad 5,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
I-Far s.c.,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
I-Fl Conv. sopp. 560,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
I-Lc 601,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
I-MZ 15/79,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
I-Nn vi. E. 20,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
I-PCd cod. 65,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
I-Rv C.5,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Cantus MA Impr. 1537,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NL-Uu Ms. 406 (shelfmark 3 J 7),88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
PL-KIk Ms. 1,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
PL-Klk 1,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
PL-WRu I F 401,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
PL-WRu Ms. R 503,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
SI-Lna 18 (olim 17),88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
TR-Itks Deissmann 42,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
US-Cn 24,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
V-CVbav San Pietro B.79,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
V-CVbav lat. 8737,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
A-Wda D-4,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
V-CVbav Urb. lat. 0602,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-MO Ms. 72,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
A-KR Schachtel VI/258,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-CA Impr. XVI C 4,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1535,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
GB-Cu Mm.ii.9,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30849,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Cantus GOTTSCHALK,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
I-CHV s.c.,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-Bbc M 39,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-Bbc M 40,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-LA Ms 263,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"GB-Lbl printed book IB.6753 (Augsburg Antiphoner 1495, olim AA Impr. 1495)",88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 17,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
I-AO 6,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-Tc Ms. 33.4,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-Bbc M 1327,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.4 (rkp. Perg. 20),88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CDN-Lu M2150 15-?,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 909,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-CA Ms 0078 (79),88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-SO 596,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CDN-Mrb MS Medieval 0234,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [14] XIV,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-Lc Ms. LIV,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
B-Br Ms IV/473,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-BAR Caj. 95,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-TO Ms. 266,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
EC-Qsf 18P16,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CZ-Pn II C 7,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 10510,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
GB-Ob Ms Canon. Liturg. 0342,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1135,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 378,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
GB-Ccc Ms 473,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-Pa Ms 1169,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9448,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1118,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
GB-Ob Selden Supra 0027,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 13252,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 380,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 484,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 495,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1133,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E-Bbc M 662,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CZ-Pu 39 D 7,88,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CZ-Pu XIV C 20,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
A-KN CCl 1018,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
A-KN CCl 589,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
A-Wda C-10,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
D-FUl Aa 55,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
I-BV V 20,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
NL-ZUa 6,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
SK-Sk 2,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
B-Gu Hs BKT.006,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
SI-Lna 19 (olim 18),156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 15182,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1030,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
CH-SGs 391,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [06] VI,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
E-H Ms. 8 (ant. 6),156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
H-Bu lat. 119,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
HR-Hf Cod. F Nr. 6,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.3 (rkp. Perg. 15),156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
PL-WRzno Rkp. 12025/IV,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
US-Cai 1911.142b,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
CZ-R R 17,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
SK-Bra BAI ECLad.3,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
D-MZb D,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 12601,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
A-KN CCl 1012,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
CZ-Pu XII C 3,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
CZ-Pu XIII C 4,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
NZ-Wt MSR-03,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
PL-STAb ms. 4,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
D-MZb C,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [07] VII,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
SK-Bra BAIIa EC Lad.4,156,16,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
CZ-Pn XV A 10,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
CZ-Pst DE I 7,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
"E-BAR, s.s.",143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 2545,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
E-H Ms. 2,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
E-H Ms. 7 (ant. 5),143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
F-TOm 149,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 2,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
A-KN CCl 1013,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
AUS-Sfl Add. Ms. 413 (olim Add. Ms. Fol.1),143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
CZ-Pu Pu XIV A 19,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
D-B Theol. Lat. Qu. 149,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 29 Helmst. (Heinemann-Nr. 32),143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
E-SA 6,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 15181,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1236,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
PL-PŁsem MsEPl 12,30,16,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
PL-Wn  rps 12720 V,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 4,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
SK-Bra BAIII ECLad.6,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
CZ-Pn XII A 24,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
E-VI Mss. 113-114,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
CDN-Ttfl MSS 09700,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
D-MZb B,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1411,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
PL-STAb ms. 2,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
E-Bbc M 705,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
"E-TZ, Ms. 18",143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
PL-GD Mar. F 408,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
E-Bbc M 706,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
E-Tc 73.29,143,16,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
P-BRs Ms. 028,332,16,3,0,0,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0
P-Ln RES. 253 P.,332,16,3,0,0,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 025,332,16,3,0,0,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0
P-EVpc 000,332,16,3,0,0,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0
P-BRs Ms. 034,332,16,3,0,0,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 021,332,16,3,0,0,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0
P-BRs Ms. 032,332,16,3,0,0,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0
E-SAu Ms 2637,332,16,3,0,0,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0
P-Ln Iluminado 084,332,16,3,0,0,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0
