siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new
DK-Kk Gl. Kgl. S. 3449 8o [02] II,1586,41,2,3,0,0,0,0,0,0,0,0,45,6,0,1,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30847,1586,41,2,3,0,0,0,0,0,0,0,0,45,6,0,1,0,0,0,0,0,0,0,0
I-MC 542,1586,41,2,3,0,0,0,0,0,0,0,0,45,6,0,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [14] XIV,1586,41,2,3,0,0,0,0,0,0,0,0,45,6,0,1,0,0,0,0,0,0,0,0
A-Gu 30 (olim 38/9 f.),1435,25,5,3,0,0,0,0,0,0,0,0,43,2,1,1,0,0,0,0,0,0,0,0
CZ-Pu VI E 13,1435,25,5,3,0,0,0,0,0,0,0,0,43,2,1,1,0,0,0,0,0,0,0,0
CZ-Bu R 387,1435,25,5,3,0,0,0,0,0,0,0,0,43,2,1,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [12] XII,1435,25,5,3,0,0,0,0,0,0,0,0,43,2,1,1,0,0,0,0,0,0,0,0
A-LIb 290 (olim 183; olim Gamma p 19),545,41,2,3,0,0,0,0,0,0,0,0,19,6,0,1,0,0,0,0,0,0,0,0
A-Wn Cod. 1890,545,41,2,3,0,0,0,0,0,0,0,0,19,6,0,1,0,0,0,0,0,0,0,0
CZ-Pu VI G 11,545,41,2,3,0,0,0,0,0,0,0,0,19,6,0,1,0,0,0,0,0,0,0,0
E-SI MS 9,545,41,2,3,0,0,0,0,0,0,0,0,19,6,0,1,0,0,0,0,0,0,0,0
V-CVbav San Pietro B.79,545,41,2,3,0,0,0,0,0,0,0,0,19,6,0,1,0,0,0,0,0,0,0,0
CH-E 611,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
D-KA Aug. LX,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
D-Sl HB.I.55,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
A-SF XI 480,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
A-Wn Cod. 1799**,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
CH-SGs 388,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
D-AAm G 20,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
D-B Mus. 40047,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
D-KNd 215,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
E-Tc 44.1,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
E-Tc 44.2,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
F-Pn Latin 12044,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
GB-Ob MS. Canon. Liturg. 202,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
GB-Ob MS. Laud Misc. 284,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
I-Far s.c.,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
I-PCd cod. 65,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
I-Rv C.5,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
PL-WRu I F 401,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
D-BAs Msc.Lit.25 (olim Ed.IV.11),343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
I-AO 6,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
CDN-Mrb MS Medieval 0234,343,41,2,3,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0
CZ-Pu XIV C 20,1608,25,5,3,0,0,0,0,0,0,0,0,46,2,1,1,0,0,0,0,0,0,0,0
SK-Sk 2,1608,25,5,3,0,0,0,0,0,0,0,0,46,2,1,1,0,0,0,0,0,0,0,0
SI-Lna 19 (olim 18),1608,25,5,3,0,0,0,0,0,0,0,0,46,2,1,1,0,0,0,0,0,0,0,0
SK-Bra BAI ECLad.3,1608,25,5,3,0,0,0,0,0,0,0,0,46,2,1,1,0,0,0,0,0,0,0,0
F-Pn Lat. 1030,1608,25,5,3,0,0,0,0,0,0,0,0,46,2,1,1,0,0,0,0,0,0,0,0
A-KN CCl 1012,1608,25,5,3,0,0,0,0,0,0,0,0,46,2,1,1,0,0,0,0,0,0,0,0
CZ-Pu XII C 3,1608,25,5,3,0,0,0,0,0,0,0,0,46,2,1,1,0,0,0,0,0,0,0,0
CZ-Pu XIII C 4,1608,25,5,3,0,0,0,0,0,0,0,0,46,2,1,1,0,0,0,0,0,0,0,0
SK-Bra BAIIa EC Lad.4,1608,25,5,3,0,0,0,0,0,0,0,0,46,2,1,1,0,0,0,0,0,0,0,0
E-SI MS 6,1608,25,5,3,0,0,0,0,0,0,0,0,46,2,1,1,0,0,0,0,0,0,0,0
F-Pn Lat. 17436,763,16,2,3,0,0,0,0,0,0,0,0,26,1,0,1,0,0,0,0,0,0,0,0
F-Collection privée Mont-Renaud,763,16,2,3,0,0,0,0,0,0,0,0,26,1,0,1,0,0,0,0,0,0,0,0
GB-Lbl Egerton 857,763,16,2,3,0,0,0,0,0,0,0,0,26,1,0,1,0,0,0,0,0,0,0,0
CH-SGs Cod 338,763,16,2,3,0,0,0,0,0,0,0,0,26,1,0,1,0,0,0,0,0,0,0,0
F-Pn Lat. 12584,763,16,2,3,0,0,0,0,0,0,0,0,26,1,0,1,0,0,0,0,0,0,0,0
CH-SGs Cod 340,763,16,2,3,0,0,0,0,0,0,0,0,26,1,0,1,0,0,0,0,0,0,0,0
A-KN CCl 1013,139,35,5,3,0,0,0,0,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 29 Helmst. (Heinemann-Nr. 32),139,35,5,3,0,0,0,0,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0
F-Pn Latin 15181,139,35,5,3,0,0,0,0,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0
F-TOm 149,139,35,5,3,0,0,0,0,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0
SI-Lna 18 (olim 17),139,35,5,3,0,0,0,0,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0
Cantus GOTTSCHALK,139,35,5,3,0,0,0,0,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0
A-KR Schachtel VI/258,34,41,2,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
A-Wda D-4,34,41,2,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
Cantus MA Impr. 1537,34,41,2,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
NL-Uu Ms. 406 (shelfmark 3 J 7),34,41,2,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
PL-KIk Ms. 1,34,41,2,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
PL-Klk 1,34,41,2,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
PL-WRu Ms. R 503,34,41,2,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
TR-Itks Deissmann 42,34,41,2,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
A-VOR 287 (olim XXIX),34,41,2,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
AUS-Sfl Add. Ms. 413 (olim Add. Ms. Fol.1),176,35,5,3,0,0,0,0,0,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0
CZ-Pn XV A 10,176,35,5,3,0,0,0,0,0,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0
D-B Theol. Lat. Qu. 149,176,35,5,3,0,0,0,0,0,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0
E-Bbc M 705,176,35,5,3,0,0,0,0,0,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0
E-H Ms. 2,176,35,5,3,0,0,0,0,0,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0
F-Pn NAL 1236,176,35,5,3,0,0,0,0,0,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0
I-CHV s.c.,176,35,5,3,0,0,0,0,0,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0
SK-BRsa SNA 2,176,35,5,3,0,0,0,0,0,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0
CZ-Pu Pu XIV A 19,176,35,5,3,0,0,0,0,0,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0
SK-BRsa SNA 4,176,35,5,3,0,0,0,0,0,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0
CDN-Ttfl MSS 09700,176,35,5,3,0,0,0,0,0,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0
CH-Fco Ms. 2,1077,41,2,3,0,0,0,0,0,0,0,0,34,6,0,1,0,0,0,0,0,0,0,0
D-Ma 12o Cmm 1,1077,41,2,3,0,0,0,0,0,0,0,0,34,6,0,1,0,0,0,0,0,0,0,0
I-Ac 693,1077,41,2,3,0,0,0,0,0,0,0,0,34,6,0,1,0,0,0,0,0,0,0,0
I-Ac 694,1077,41,2,3,0,0,0,0,0,0,0,0,34,6,0,1,0,0,0,0,0,0,0,0
I-Ad 5,1077,41,2,3,0,0,0,0,0,0,0,0,34,6,0,1,0,0,0,0,0,0,0,0
I-Nn vi. E. 20,1077,41,2,3,0,0,0,0,0,0,0,0,34,6,0,1,0,0,0,0,0,0,0,0
US-Cn 24,1077,41,2,3,0,0,0,0,0,0,0,0,34,6,0,1,0,0,0,0,0,0,0,0
V-CVbav lat. 8737,1077,41,2,3,0,0,0,0,0,0,0,0,34,6,0,1,0,0,0,0,0,0,0,0
CZ-Pn XII A 24,313,67,5,3,0,0,0,0,0,0,0,0,10,9,1,1,0,0,0,0,0,0,0,0
D-MZb A,313,67,5,3,0,0,0,0,0,0,0,0,10,9,1,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [01] I,313,67,5,3,0,0,0,0,0,0,0,0,10,9,1,1,0,0,0,0,0,0,0,0
E-Bbc Ms. 2545,313,67,5,3,0,0,0,0,0,0,0,0,10,9,1,1,0,0,0,0,0,0,0,0
F-Pn Lat. 17991,313,67,5,3,0,0,0,0,0,0,0,0,10,9,1,1,0,0,0,0,0,0,0,0
HR-Hf Cod. C Nr. 4,313,67,5,3,0,0,0,0,0,0,0,0,10,9,1,1,0,0,0,0,0,0,0,0
PL-GD Mar. F 408,313,67,5,3,0,0,0,0,0,0,0,0,10,9,1,1,0,0,0,0,0,0,0,0
PL-STAb ms. 1,313,67,5,3,0,0,0,0,0,0,0,0,10,9,1,1,0,0,0,0,0,0,0,0
V-CVbav Cappella Sistina 27,313,67,5,3,0,0,0,0,0,0,0,0,10,9,1,1,0,0,0,0,0,0,0,0
CZ-Pst DE I 7,447,35,5,3,0,0,0,0,0,0,0,0,16,5,1,1,0,0,0,0,0,0,0,0
F-Pn NAL 1411,447,35,5,3,0,0,0,0,0,0,0,0,16,5,1,1,0,0,0,0,0,0,0,0
PL-Wn  rps 12720 V,447,35,5,3,0,0,0,0,0,0,0,0,16,5,1,1,0,0,0,0,0,0,0,0
E-Bbc M 663,447,35,5,3,0,0,0,0,0,0,0,0,16,5,1,1,0,0,0,0,0,0,0,0
PL-PŁsem MsEPl 12,1043,35,5,3,0,0,0,0,0,0,0,0,33,5,1,1,0,0,0,0,0,0,0,0
SK-Bra BAIII ECLad.6,447,35,5,3,0,0,0,0,0,0,0,0,16,5,1,1,0,0,0,0,0,0,0,0
E-Bbc M 706,447,35,5,3,0,0,0,0,0,0,0,0,16,5,1,1,0,0,0,0,0,0,0,0
D-Mbs Clm 4306,1289,41,2,3,0,0,0,0,0,0,0,0,37,6,0,1,0,0,0,0,0,0,0,0
E-Bbc M 888,1289,41,2,3,0,0,0,0,0,0,0,0,37,6,0,1,0,0,0,0,0,0,0,0
E-Bbc Ms. 619,1289,41,2,3,0,0,0,0,0,0,0,0,37,6,0,1,0,0,0,0,0,0,0,0
"E-Gs ms. 45 (olim Sant Feliu, 20)",1289,41,2,3,0,0,0,0,0,0,0,0,37,6,0,1,0,0,0,0,0,0,0,0
F-AI 44,1289,41,2,3,0,0,0,0,0,0,0,0,37,6,0,1,0,0,0,0,0,0,0,0
F-Pn Latin 1085,1289,41,2,3,0,0,0,0,0,0,0,0,37,6,0,1,0,0,0,0,0,0,0,0
F-Pn Latin 1090,1289,41,2,3,0,0,0,0,0,0,0,0,37,6,0,1,0,0,0,0,0,0,0,0
F-Pn Latin 1240,1289,41,2,3,0,0,0,0,0,0,0,0,37,6,0,1,0,0,0,0,0,0,0,0
F-Pn Lat. 17296,1289,41,2,3,0,0,0,0,0,0,0,0,37,6,0,1,0,0,0,0,0,0,0,0
F-Pn NAL 1535,1289,41,2,3,0,0,0,0,0,0,0,0,37,6,0,1,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30848,1289,41,2,3,0,0,0,0,0,0,0,0,37,6,0,1,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30850,1289,41,2,3,0,0,0,0,0,0,0,0,37,6,0,1,0,0,0,0,0,0,0,0
I-Fl Conv. sopp. 560,1289,41,2,3,0,0,0,0,0,0,0,0,37,6,0,1,0,0,0,0,0,0,0,0
I-Lc 601,1289,41,2,3,0,0,0,0,0,0,0,0,37,6,0,1,0,0,0,0,0,0,0,0
I-MZ 15/79,1289,41,2,3,0,0,0,0,0,0,0,0,37,6,0,1,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30849,1289,41,2,3,0,0,0,0,0,0,0,0,37,6,0,1,0,0,0,0,0,0,0,0
"E-BAR, s.s.",694,67,5,3,0,0,0,0,0,0,0,0,24,9,1,1,0,0,0,0,0,0,0,0
E-H Ms. 7 (ant. 5),694,67,5,3,0,0,0,0,0,0,0,0,24,9,1,1,0,0,0,0,0,0,0,0
E-VI Mss. 113-114,694,67,5,3,0,0,0,0,0,0,0,0,24,9,1,1,0,0,0,0,0,0,0,0
"E-TZ, Ms. 18",694,67,5,3,0,0,0,0,0,0,0,0,24,9,1,1,0,0,0,0,0,0,0,0
E-Bbc M 1327,1521,28,5,3,0,0,0,0,0,0,0,0,44,3,1,1,0,0,0,0,0,0,0,0
E-SA 6,1521,28,5,3,0,0,0,0,0,0,0,0,44,3,1,1,0,0,0,0,0,0,0,0
E-MO Ms. 72,1521,28,5,3,0,0,0,0,0,0,0,0,44,3,1,1,0,0,0,0,0,0,0,0
E-Bbc M 39,1521,28,5,3,0,0,0,0,0,0,0,0,44,3,1,1,0,0,0,0,0,0,0,0
E-Bbc M 40,1521,28,5,3,0,0,0,0,0,0,0,0,44,3,1,1,0,0,0,0,0,0,0,0
F-LA Ms 263,1521,28,5,3,0,0,0,0,0,0,0,0,44,3,1,1,0,0,0,0,0,0,0,0
F-SO 596,1521,28,5,3,0,0,0,0,0,0,0,0,44,3,1,1,0,0,0,0,0,0,0,0
US-NYcub Plimpton MS 034,1521,28,5,3,0,0,0,0,0,0,0,0,44,3,1,1,0,0,0,0,0,0,0,0
E-Lc Ms. LIV,1521,28,5,3,0,0,0,0,0,0,0,0,44,3,1,1,0,0,0,0,0,0,0,0
CDN-Mrb MS Medieval 0073,1521,28,5,3,0,0,0,0,0,0,0,0,44,3,1,1,0,0,0,0,0,0,0,0
B-Br Ms IV/473,1521,28,5,3,0,0,0,0,0,0,0,0,44,3,1,1,0,0,0,0,0,0,0,0
E-BAR Caj. 95,1521,28,5,3,0,0,0,0,0,0,0,0,44,3,1,1,0,0,0,0,0,0,0,0
E-TO Ms. 266,1521,28,5,3,0,0,0,0,0,0,0,0,44,3,1,1,0,0,0,0,0,0,0,0
E-Tc 73.29,1521,28,5,3,0,0,0,0,0,0,0,0,44,3,1,1,0,0,0,0,0,0,0,0
E-Bbc M 662,1521,28,5,3,0,0,0,0,0,0,0,0,44,3,1,1,0,0,0,0,0,0,0,0
F-AS 465 (CGM 893),275,41,2,3,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0
F-CA 38 (olim 40),275,41,2,3,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0
F-CA Impr. XVI C 4,275,41,2,3,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0
F-VAL 114,275,41,2,3,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (with hymnal),275,41,2,3,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (facsimile),275,41,2,3,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0
GB-AB 20541 E,275,41,2,3,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0
GB-Cu Mm.ii.9,275,41,2,3,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0
P-BRs Ms. 028,477,63,5,3,0,0,0,0,0,0,0,0,17,8,1,1,0,0,0,0,0,0,0,0
P-AR Res. Ms. 025,477,63,5,3,0,0,0,0,0,0,0,0,17,8,1,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [16] XVI,477,63,5,3,0,0,0,0,0,0,0,0,17,8,1,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [17] XVII,477,63,5,3,0,0,0,0,0,0,0,0,17,8,1,1,0,0,0,0,0,0,0,0
P-VV A.M. D-005,477,63,5,3,0,0,0,0,0,0,0,0,17,8,1,1,0,0,0,0,0,0,0,0
P-Cug MM 0045,477,63,5,3,0,0,0,0,0,0,0,0,17,8,1,1,0,0,0,0,0,0,0,0
P-EVad Mús. Lit. Ms. n.º 011,477,63,5,3,0,0,0,0,0,0,0,0,17,8,1,1,0,0,0,0,0,0,0,0
P-Ln RES. 253 P.,165,28,5,3,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0
P-EVpc 000,165,28,5,3,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0
P-BRs Ms. 032,165,28,5,3,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0
P-G C 1508,165,28,5,3,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0
P-VV A.M. D-007,165,28,5,3,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0
E-Bbc Ms. 2322,1043,25,5,3,0,0,0,0,0,0,0,0,33,2,1,1,0,0,0,0,0,0,0,0
F-Pn NAL 1412,1043,25,5,3,0,0,0,0,0,0,0,0,33,2,1,1,0,0,0,0,0,0,0,0
H-Bu lat. 122,1043,25,5,3,0,0,0,0,0,0,0,0,33,2,1,1,0,0,0,0,0,0,0,0
F-R 248 (olim  A. 339),1043,25,5,3,0,0,0,0,0,0,0,0,33,2,1,1,0,0,0,0,0,0,0,0
D-Mbs Clm 4304,1043,25,5,3,0,0,0,0,0,0,0,0,33,2,1,1,0,0,0,0,0,0,0,0
H-Bu lat. 121,1043,25,5,3,0,0,0,0,0,0,0,0,33,2,1,1,0,0,0,0,0,0,0,0
HR-Hf Cod. E Nr. 3,1043,25,5,3,0,0,0,0,0,0,0,0,33,2,1,1,0,0,0,0,0,0,0,0
D-MZb E,1043,25,5,3,0,0,0,0,0,0,0,0,33,2,1,1,0,0,0,0,0,0,0,0
D-Mbs Clm 4305,1043,25,5,3,0,0,0,0,0,0,0,0,33,2,1,1,0,0,0,0,0,0,0,0
E-SA 8,1043,25,5,3,0,0,0,0,0,0,0,0,33,2,1,1,0,0,0,0,0,0,0,0
E-SA 7,1043,25,5,3,0,0,0,0,0,0,0,0,33,2,1,1,0,0,0,0,0,0,0,0
US-NYcub Plimpton MS 041,1043,25,5,3,0,0,0,0,0,0,0,0,33,2,1,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [03] III,1043,25,5,3,0,0,0,0,0,0,0,0,33,2,1,1,0,0,0,0,0,0,0,0
E-E L. III. 3.,1344,63,5,3,0,0,0,0,0,0,0,0,42,8,1,1,0,0,0,0,0,0,0,0
E-H Ms. 9 (ant. 25),1344,63,5,3,0,0,0,0,0,0,0,0,42,8,1,1,0,0,0,0,0,0,0,0
Antifonario s.s.,1344,63,5,3,0,0,0,0,0,0,0,0,42,8,1,1,0,0,0,0,0,0,0,0
F-CH Ms 0050,1344,63,5,3,0,0,0,0,0,0,0,0,42,8,1,1,0,0,0,0,0,0,0,0
"E-SC, Codex Calixtinus",1344,63,5,3,0,0,0,0,0,0,0,0,42,8,1,1,0,0,0,0,0,0,0,0
TR-Itks 42,438,54,7,0,2,0,0,0,0,0,0,0,15,7,2,0,1,0,0,0,0,0,0,0
A-Wn Cod. 1812,438,54,7,0,2,0,0,0,0,0,0,0,15,7,2,0,1,0,0,0,0,0,0,0
A-KN CCl 1018,777,41,2,3,0,0,0,0,0,0,0,0,27,6,0,1,0,0,0,0,0,0,0,0
A-KN CCl 589,777,41,2,3,0,0,0,0,0,0,0,0,27,6,0,1,0,0,0,0,0,0,0,0
A-Wda C-10,777,41,2,3,0,0,0,0,0,0,0,0,27,6,0,1,0,0,0,0,0,0,0,0
D-FUl Aa 55,777,41,2,3,0,0,0,0,0,0,0,0,27,6,0,1,0,0,0,0,0,0,0,0
I-BV V 20,777,41,2,3,0,0,0,0,0,0,0,0,27,6,0,1,0,0,0,0,0,0,0,0
NL-ZUa 6,777,41,2,3,0,0,0,0,0,0,0,0,27,6,0,1,0,0,0,0,0,0,0,0
B-Gu Hs BKT.006,777,41,2,3,0,0,0,0,0,0,0,0,27,6,0,1,0,0,0,0,0,0,0,0
PL-Kkar Ms.3 (rkp. Perg. 15),777,41,2,3,0,0,0,0,0,0,0,0,27,6,0,1,0,0,0,0,0,0,0,0
CH-SGs 391,777,41,2,3,0,0,0,0,0,0,0,0,27,6,0,1,0,0,0,0,0,0,0,0
CZ-R R 17,777,41,2,3,0,0,0,0,0,0,0,0,27,6,0,1,0,0,0,0,0,0,0,0
NZ-Wt MSR-03,777,41,2,3,0,0,0,0,0,0,0,0,27,6,0,1,0,0,0,0,0,0,0,0
D-MZb C,777,41,2,3,0,0,0,0,0,0,0,0,27,6,0,1,0,0,0,0,0,0,0,0
V-CVbav Urb. lat. 0602,795,16,2,3,0,0,0,0,0,0,0,0,28,1,0,1,0,0,0,0,0,0,0,0
CZ-Pn II C 7,795,16,2,3,0,0,0,0,0,0,0,0,28,1,0,1,0,0,0,0,0,0,0,0
F-Pn Lat. 10510,795,16,2,3,0,0,0,0,0,0,0,0,28,1,0,1,0,0,0,0,0,0,0,0
GB-Ob Ms Canon. Liturg. 0342,795,16,2,3,0,0,0,0,0,0,0,0,28,1,0,1,0,0,0,0,0,0,0,0
CH-SGs Cod 378,795,16,2,3,0,0,0,0,0,0,0,0,28,1,0,1,0,0,0,0,0,0,0,0
F-Pa Ms 1169,795,16,2,3,0,0,0,0,0,0,0,0,28,1,0,1,0,0,0,0,0,0,0,0
F-Pn Lat. 9448,795,16,2,3,0,0,0,0,0,0,0,0,28,1,0,1,0,0,0,0,0,0,0,0
F-Pn Lat. 1118,795,16,2,3,0,0,0,0,0,0,0,0,28,1,0,1,0,0,0,0,0,0,0,0
GB-Ob Selden Supra 0027,795,16,2,3,0,0,0,0,0,0,0,0,28,1,0,1,0,0,0,0,0,0,0,0
CH-SGs Cod 380,795,16,2,3,0,0,0,0,0,0,0,0,28,1,0,1,0,0,0,0,0,0,0,0
CH-SGs Cod 484,795,16,2,3,0,0,0,0,0,0,0,0,28,1,0,1,0,0,0,0,0,0,0,0
F-Pn NAL 495,795,16,2,3,0,0,0,0,0,0,0,0,28,1,0,1,0,0,0,0,0,0,0,0
E-E L. III. 4.,267,63,5,3,0,0,0,0,0,0,0,0,6,8,1,1,0,0,0,0,0,0,0,0
E-LUc s.s.,267,63,5,3,0,0,0,0,0,0,0,0,6,8,1,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [09] IX,267,63,5,3,0,0,0,0,0,0,0,0,6,8,1,1,0,0,0,0,0,0,0,0
E-Bbc M 785,267,63,5,3,0,0,0,0,0,0,0,0,6,8,1,1,0,0,0,0,0,0,0,0
