siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new,level12_new
D-MZb A,1294,32,23,5,0,0,0,0,0,0,0,0,0,26,7,2,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [02] II,1294,32,23,5,0,0,0,0,0,0,0,0,0,26,7,2,1,0,0,0,0,0,0,0,0,0
A-KN CCl 1013,1125,16,23,5,0,0,0,0,0,0,0,0,0,22,2,2,1,0,0,0,0,0,0,0,0,0
CZ-Pn XV A 10,1125,16,23,5,0,0,0,0,0,0,0,0,0,22,2,2,1,0,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 29 Helmst. (Heinemann-Nr. 32),1125,16,23,5,0,0,0,0,0,0,0,0,0,22,2,2,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 15181,1125,16,23,5,0,0,0,0,0,0,0,0,0,22,2,2,1,0,0,0,0,0,0,0,0,0
F-TOm 149,1125,16,23,5,0,0,0,0,0,0,0,0,0,22,2,2,1,0,0,0,0,0,0,0,0,0
SI-Lna 18 (olim 17),1125,16,23,5,0,0,0,0,0,0,0,0,0,22,2,2,1,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 2,1125,16,23,5,0,0,0,0,0,0,0,0,0,22,2,2,1,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.4 (rkp. Perg. 20),1125,16,23,5,0,0,0,0,0,0,0,0,0,22,2,2,1,0,0,0,0,0,0,0,0,0
E-Tc 35.4,1125,16,23,5,0,0,0,0,0,0,0,0,0,22,2,2,1,0,0,0,0,0,0,0,0,0
A-KR Schachtel VI/258,1047,3,12,5,0,0,0,0,0,0,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0
A-Wda D-4,1047,3,12,5,0,0,0,0,0,0,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0
F-CA 38 (olim 40),1047,3,12,5,0,0,0,0,0,0,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0
Cantus MA Impr. 1537,1047,3,12,5,0,0,0,0,0,0,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0
NL-Uu Ms. 406 (shelfmark 3 J 7),1047,3,12,5,0,0,0,0,0,0,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0
PL-KIk Ms. 1,1047,3,12,5,0,0,0,0,0,0,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0
PL-Klk 1,1047,3,12,5,0,0,0,0,0,0,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0
PL-WRu Ms. R 503,1047,3,12,5,0,0,0,0,0,0,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0
A-VOR 287 (olim XXIX),1047,3,12,5,0,0,0,0,0,0,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0
GB-AB 20541 E,1047,3,12,5,0,0,0,0,0,0,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0
GB-Cu Mm.ii.9,1047,3,12,5,0,0,0,0,0,0,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0
I-AO 6,1047,3,12,5,0,0,0,0,0,0,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0
AUS-Sfl Add. Ms. 413 (olim Add. Ms. Fol.1),1291,32,23,5,0,0,0,0,0,0,0,0,0,25,7,2,1,0,0,0,0,0,0,0,0,0
E-Bbc M 705,1291,32,23,5,0,0,0,0,0,0,0,0,0,25,7,2,1,0,0,0,0,0,0,0,0,0
E-H Ms. 7 (ant. 5),1291,32,23,5,0,0,0,0,0,0,0,0,0,25,7,2,1,0,0,0,0,0,0,0,0,0
E-VI Mss. 113-114,1291,32,23,5,0,0,0,0,0,0,0,0,0,25,7,2,1,0,0,0,0,0,0,0,0,0
CZ-Pu Pu XIV A 19,1291,32,23,5,0,0,0,0,0,0,0,0,0,25,7,2,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [04] IV,1291,32,23,5,0,0,0,0,0,0,0,0,0,25,7,2,1,0,0,0,0,0,0,0,0,0
E-SA 5,1291,32,23,5,0,0,0,0,0,0,0,0,0,25,7,2,1,0,0,0,0,0,0,0,0,0
E-Tc 35.5,1291,32,23,5,0,0,0,0,0,0,0,0,0,25,7,2,1,0,0,0,0,0,0,0,0,0
CH-Fco Ms. 2,1408,34,23,5,0,0,0,0,0,0,0,0,0,28,8,2,1,0,0,0,0,0,0,0,0,0
D-Ma 12o Cmm 1,1408,34,23,5,0,0,0,0,0,0,0,0,0,28,8,2,1,0,0,0,0,0,0,0,0,0
I-Ac 693,1408,34,23,5,0,0,0,0,0,0,0,0,0,28,8,2,1,0,0,0,0,0,0,0,0,0
I-Ac 694,1408,34,23,5,0,0,0,0,0,0,0,0,0,28,8,2,1,0,0,0,0,0,0,0,0,0
I-Ad 5,1408,34,23,5,0,0,0,0,0,0,0,0,0,28,8,2,1,0,0,0,0,0,0,0,0,0
I-Nn vi. E. 20,1408,34,23,5,0,0,0,0,0,0,0,0,0,28,8,2,1,0,0,0,0,0,0,0,0,0
US-Cn 24,1408,34,23,5,0,0,0,0,0,0,0,0,0,28,8,2,1,0,0,0,0,0,0,0,0,0
V-CVbav lat. 8737,1408,34,23,5,0,0,0,0,0,0,0,0,0,28,8,2,1,0,0,0,0,0,0,0,0,0
CZ-Pn XII A 24,2772,32,23,5,0,0,0,0,0,0,0,0,0,53,7,2,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [01] I,2772,32,23,5,0,0,0,0,0,0,0,0,0,53,7,2,1,0,0,0,0,0,0,0,0,0
"E-BAR, s.s.",2772,32,23,5,0,0,0,0,0,0,0,0,0,53,7,2,1,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 2545,2772,32,23,5,0,0,0,0,0,0,0,0,0,53,7,2,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 17991,2772,32,23,5,0,0,0,0,0,0,0,0,0,53,7,2,1,0,0,0,0,0,0,0,0,0
HR-Hf Cod. C Nr. 4,2772,32,23,5,0,0,0,0,0,0,0,0,0,53,7,2,1,0,0,0,0,0,0,0,0,0
PL-GD Mar. F 408,2772,32,23,5,0,0,0,0,0,0,0,0,0,53,7,2,1,0,0,0,0,0,0,0,0,0
PL-STAb ms. 1,2772,32,23,5,0,0,0,0,0,0,0,0,0,53,7,2,1,0,0,0,0,0,0,0,0,0
V-CVbav Cappella Sistina 27,2772,32,23,5,0,0,0,0,0,0,0,0,0,53,7,2,1,0,0,0,0,0,0,0,0,0
"E-TZ, Ms. 18",2772,32,23,5,0,0,0,0,0,0,0,0,0,53,7,2,1,0,0,0,0,0,0,0,0,0
CZ-Pst DE I 7,191,16,23,5,0,0,0,0,0,0,0,0,0,7,2,2,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1411,191,16,23,5,0,0,0,0,0,0,0,0,0,7,2,2,1,0,0,0,0,0,0,0,0,0
PL-Wn  rps 12720 V,191,16,23,5,0,0,0,0,0,0,0,0,0,7,2,2,1,0,0,0,0,0,0,0,0,0
E-Bbc M 663,191,16,23,5,0,0,0,0,0,0,0,0,0,7,2,2,1,0,0,0,0,0,0,0,0,0
PL-PŁsem MsEPl 12,1836,16,23,5,0,0,0,0,0,0,0,0,0,34,2,2,1,0,0,0,0,0,0,0,0,0
SK-Bra BAIII ECLad.6,191,16,23,5,0,0,0,0,0,0,0,0,0,7,2,2,1,0,0,0,0,0,0,0,0,0
E-Bbc M 706,191,16,23,5,0,0,0,0,0,0,0,0,0,7,2,2,1,0,0,0,0,0,0,0,0,0
D-B Theol. Lat. Qu. 149,439,32,23,5,0,0,0,0,0,0,0,0,0,12,7,2,1,0,0,0,0,0,0,0,0,0
E-H Ms. 2,439,32,23,5,0,0,0,0,0,0,0,0,0,12,7,2,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1236,439,32,23,5,0,0,0,0,0,0,0,0,0,12,7,2,1,0,0,0,0,0,0,0,0,0
E-Bbc M 1327,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
E-SA 6,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
V-CVbav Urb. lat. 0602,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
E-MO Ms. 72,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
F-SO 596,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
E-Bbc M 39,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
E-Bbc M 40,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
F-LA Ms 263,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
E-Tc Ms. 33.4,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
US-NYcub Plimpton MS 034,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
E-Lc Ms. LIV,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
CDN-Mrb MS Medieval 0073,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
B-Br Ms IV/473,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
E-BAR Caj. 95,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
E-TO Ms. 266,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
EC-Qsf 18P16,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
CZ-Pn II C 7,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
E-Tc 73.29,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 10510,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
GB-Ob Ms Canon. Liturg. 0342,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 378,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
F-Pa Ms 1169,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9448,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1118,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
GB-Ob Selden Supra 0027,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 380,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 484,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 495,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
E-Bbc M 662,2083,34,23,5,0,0,0,0,0,0,0,0,0,38,8,2,1,0,0,0,0,0,0,0,0,0
E-Bbc M 888,2110,3,12,5,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 619,2110,3,12,5,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,0
"E-Gs ms. 45 (olim Sant Feliu, 20)",2110,3,12,5,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,0
F-AI 44,2110,3,12,5,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 1085,2110,3,12,5,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 1090,2110,3,12,5,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 1240,2110,3,12,5,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 17296,2110,3,12,5,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1535,2110,3,12,5,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30848,2110,3,12,5,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30850,2110,3,12,5,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,0
I-CHV s.c.,2110,3,12,5,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,0
I-Far s.c.,2110,3,12,5,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,0
I-Fl Conv. sopp. 560,2110,3,12,5,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,0
I-Lc 601,2110,3,12,5,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,0
I-MZ 15/79,2110,3,12,5,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30849,2110,3,12,5,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,0
E-SI MS 9,694,34,23,5,0,0,0,0,0,0,0,0,0,17,8,2,1,0,0,0,0,0,0,0,0,0
F-AS 465 (CGM 893),694,34,23,5,0,0,0,0,0,0,0,0,0,17,8,2,1,0,0,0,0,0,0,0,0,0
F-CA Impr. XVI C 4,694,34,23,5,0,0,0,0,0,0,0,0,0,17,8,2,1,0,0,0,0,0,0,0,0,0
F-Collection privée Mont-Renaud,474,58,23,5,0,0,0,0,0,0,0,0,0,13,12,2,1,0,0,0,0,0,0,0,0,0
GB-Lbl Egerton 857,474,58,23,5,0,0,0,0,0,0,0,0,0,13,12,2,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 12584,474,58,23,5,0,0,0,0,0,0,0,0,0,13,12,2,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 340,474,58,23,5,0,0,0,0,0,0,0,0,0,13,12,2,1,0,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (with hymnal),2542,34,23,5,0,0,0,0,0,0,0,0,0,47,8,2,1,0,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (facsimile),2542,34,23,5,0,0,0,0,0,0,0,0,0,47,8,2,1,0,0,0,0,0,0,0,0,0
P-BRs Ms. 032,2470,21,24,5,0,0,0,0,0,0,0,0,0,46,4,3,1,0,0,0,0,0,0,0,0,0
P-Ln RES. 253 P.,2470,21,24,5,0,0,0,0,0,0,0,0,0,46,4,3,1,0,0,0,0,0,0,0,0,0
P-BRs Ms. 028,756,47,24,5,0,0,0,0,0,0,0,0,0,19,10,3,1,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 025,756,47,24,5,0,0,0,0,0,0,0,0,0,19,10,3,1,0,0,0,0,0,0,0,0,0
P-VV A.M. D-005,756,47,24,5,0,0,0,0,0,0,0,0,0,19,10,3,1,0,0,0,0,0,0,0,0,0
P-Ln L.C. 243,756,47,24,5,0,0,0,0,0,0,0,0,0,19,10,3,1,0,0,0,0,0,0,0,0,0
P-Cug MM 0045,756,47,24,5,0,0,0,0,0,0,0,0,0,19,10,3,1,0,0,0,0,0,0,0,0,0
P-EVad Mús. Lit. Ms. n.º 011,756,47,24,5,0,0,0,0,0,0,0,0,0,19,10,3,1,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 2322,1836,20,23,5,0,0,0,0,0,0,0,0,0,34,3,2,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1412,1836,20,23,5,0,0,0,0,0,0,0,0,0,34,3,2,1,0,0,0,0,0,0,0,0,0
H-Bu lat. 122,1836,20,23,5,0,0,0,0,0,0,0,0,0,34,3,2,1,0,0,0,0,0,0,0,0,0
US-NYcubl MS 1,1836,20,23,5,0,0,0,0,0,0,0,0,0,34,3,2,1,0,0,0,0,0,0,0,0,0
F-R 248 (olim  A. 339),1836,20,23,5,0,0,0,0,0,0,0,0,0,34,3,2,1,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4304,1836,20,23,5,0,0,0,0,0,0,0,0,0,34,3,2,1,0,0,0,0,0,0,0,0,0
H-Bu lat. 121,1836,20,23,5,0,0,0,0,0,0,0,0,0,34,3,2,1,0,0,0,0,0,0,0,0,0
HR-Hf Cod. E Nr. 3,1836,20,23,5,0,0,0,0,0,0,0,0,0,34,3,2,1,0,0,0,0,0,0,0,0,0
E-SA 8,1836,20,23,5,0,0,0,0,0,0,0,0,0,34,3,2,1,0,0,0,0,0,0,0,0,0
E-SA 7,1836,20,23,5,0,0,0,0,0,0,0,0,0,34,3,2,1,0,0,0,0,0,0,0,0,0
US-NYcub Plimpton MS 041,1836,20,23,5,0,0,0,0,0,0,0,0,0,34,3,2,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [03] III,1836,20,23,5,0,0,0,0,0,0,0,0,0,34,3,2,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [17] XVII,1836,20,23,5,0,0,0,0,0,0,0,0,0,34,3,2,1,0,0,0,0,0,0,0,0,0
"Zamora, Zamora, Biblioteca Diocesana V/4092",1836,20,23,5,0,0,0,0,0,0,0,0,0,34,3,2,1,0,0,0,0,0,0,0,0,0
E-Tsd s s.,1836,20,23,5,0,0,0,0,0,0,0,0,0,34,3,2,1,0,0,0,0,0,0,0,0,0
E-E L. III. 3.,2608,20,23,5,0,0,0,0,0,0,0,0,0,50,3,2,1,0,0,0,0,0,0,0,0,0
E-H Ms. 9 (ant. 25),2608,20,23,5,0,0,0,0,0,0,0,0,0,50,3,2,1,0,0,0,0,0,0,0,0,0
Antifonario s.s.,2608,20,23,5,0,0,0,0,0,0,0,0,0,50,3,2,1,0,0,0,0,0,0,0,0,0
