siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new,level12_new
DK-Kk Gl. Kgl. S. 3449 8o [01] I,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
"E-BAR, s.s.",2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
E-Bbc Ms. 2545,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
E-H Ms. 7 (ant. 5),2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
E-VI Mss. 113-114,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
H-Bu lat. 118,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
HR-Hf Cod. C Nr. 4,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
I-BV V 19,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
I-VCd CLXX,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
PL-GD Mar. F 408,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
PL-Kkar Ms.2 (rkp. Perg. 14),2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
PL-Kkar Ms.5 (rkp. Perg. 13),2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
PL-STAb ms. 1,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
V-CVbav Cappella Sistina 27,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
A-Wda C-11,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [02] II,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30847,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
I-MC 542,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
HR-Hf Cod. D Nr. 5,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [04] IV,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
PL-STAb ms. 2,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
"E-TZ, Ms. 18",2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [05] V,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
E-SA 5,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
D-Dl Mscr.Dresd.A.0122,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
CZ-Pak P VII,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
GB-Lbl Additional 18031,2373,36,2,0,3,2,0,0,0,0,0,0,0,17,4,1,0,1,0,0,0,0,0,0,0,0
A-Gu 30 (olim 38/9 f.),363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
CZ-Pu XIV C 20,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
A-KN CCl 1018,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
A-KN CCl 589,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
A-Wda C-10,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
CZ-Pu VI E 13,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
D-FUl Aa 55,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
I-BV V 20,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
NL-ZUa 6,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
SK-Sk 2,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 28 Helmst. (Heinemann-Nr. 31),363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
B-Gu Hs BKT.006,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
SI-Lna 19 (olim 18),363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
F-Pn Latin 15182,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
PL-Kkar Ms.1 (rkp. Perg. 12),363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
PL-Kkar Ms.3 (rkp. Perg. 15),363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
SK-Bra BAI ECLad.3,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
F-Pn Lat. 1030,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
CH-SGs 391,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [06] VI,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
E-H Ms. 8 (ant. 6),363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
H-Bu lat. 119,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
HR-Hf Cod. F Nr. 6,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
PL-WRzno Rkp. 12025/IV,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
US-Cai 1911.142b,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
CZ-R R 17,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
D-MZb D,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
F-Pn Latin 12601,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
A-KN CCl 1012,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
CZ-Bu R 387,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
CZ-Pu XII C 3,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
CZ-Pu XIII C 4,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
NZ-Wt MSR-03,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
PL-STAb ms. 4,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
D-MZb C,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
SK-Bra BAIIa EC Lad.4,363,36,2,0,3,2,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0
A-LIb 290 (olim 183; olim Gamma p 19),936,36,2,0,3,2,0,0,0,0,0,0,0,8,4,1,0,1,0,0,0,0,0,0,0,0
A-Wn Cod. 1890,936,36,2,0,3,2,0,0,0,0,0,0,0,8,4,1,0,1,0,0,0,0,0,0,0,0
A-Wda D-4,936,36,2,0,3,2,0,0,0,0,0,0,0,8,4,1,0,1,0,0,0,0,0,0,0,0
CZ-Pu VI G 11,936,36,2,0,3,2,0,0,0,0,0,0,0,8,4,1,0,1,0,0,0,0,0,0,0,0
E-SI MS 9,936,36,2,0,3,2,0,0,0,0,0,0,0,8,4,1,0,1,0,0,0,0,0,0,0,0
F-AS 465 (CGM 893),936,36,2,0,3,2,0,0,0,0,0,0,0,8,4,1,0,1,0,0,0,0,0,0,0,0
F-CA Impr. XVI C 4,936,36,2,0,3,2,0,0,0,0,0,0,0,8,4,1,0,1,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (with hymnal),936,36,2,0,3,2,0,0,0,0,0,0,0,8,4,1,0,1,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (facsimile),936,36,2,0,3,2,0,0,0,0,0,0,0,8,4,1,0,1,0,0,0,0,0,0,0,0
Cantus MA Impr. 1537,936,36,2,0,3,2,0,0,0,0,0,0,0,8,4,1,0,1,0,0,0,0,0,0,0,0
GB-AB 20541 E,936,36,2,0,3,2,0,0,0,0,0,0,0,8,4,1,0,1,0,0,0,0,0,0,0,0
V-CVbav San Pietro B.79,936,36,2,0,3,2,0,0,0,0,0,0,0,8,4,1,0,1,0,0,0,0,0,0,0,0
GB-Cu Mm.ii.9,936,36,2,0,3,2,0,0,0,0,0,0,0,8,4,1,0,1,0,0,0,0,0,0,0,0
F-SO 596,936,36,2,0,3,2,0,0,0,0,0,0,0,8,4,1,0,1,0,0,0,0,0,0,0,0
PL-Kkar Ms.4 (rkp. Perg. 20),936,36,2,0,3,2,0,0,0,0,0,0,0,8,4,1,0,1,0,0,0,0,0,0,0,0
CH-E 611,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
D-KA Aug. LX,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
D-Sl HB.I.55,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
A-KR Schachtel VI/258,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
A-SF XI 480,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
A-Wn Cod. 1799**,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
CH-Fco Ms. 2,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
CH-SGs 388,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
CZ-Pst DE I 7,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
D-AAm G 20,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
D-B Mus. 40047,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
D-KNd 215,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
D-Ma 12o Cmm 1,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
D-Mbs Clm 4306,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
E-Bbc M 888,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
E-Bbc Ms. 619,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
"E-Gs ms. 45 (olim Sant Feliu, 20)",2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
E-Tc 44.1,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
E-Tc 44.2,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
F-AI 44,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
F-CA 38 (olim 40),2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
F-Pn Latin 1085,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
F-Pn Latin 1090,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
F-Pn Latin 12044,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
F-Pn Latin 1240,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
F-Pn Lat. 17296,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
F-Pn NAL 1411,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
F-Pn NAL 1535,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
F-VAL 114,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30848,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30850,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
GB-Ob MS. Canon. Liturg. 202,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
GB-Ob MS. Laud Misc. 284,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
I-Ac 693,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
I-Ac 694,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
I-Ad 5,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
I-Far s.c.,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
I-Fl Conv. sopp. 560,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
I-Lc 601,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
I-MZ 15/79,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
I-Nn vi. E. 20,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
I-PCd cod. 65,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
I-Rv C.5,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
NL-Uu Ms. 406 (shelfmark 3 J 7),2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
PL-KIk Ms. 1,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
PL-Klk 1,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
PL-WRu I F 401,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
PL-WRu Ms. R 503,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
PL-Wn  rps 12720 V,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
TR-Itks Deissmann 42,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
US-Cn 24,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
A-VOR 287 (olim XXIX),2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
D-BAs Msc.Lit.25 (olim Ed.IV.11),2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
E-Bbc M 663,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
PL-PŁsem MsEPl 12,2269,3,3,0,3,2,0,0,0,0,0,0,0,15,0,2,0,1,0,0,0,0,0,0,0,0
SK-Bra BAIII ECLad.6,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
V-CVbav lat. 8737,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30849,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
F-LA Ms 263,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
"GB-Lbl printed book IB.6753 (Augsburg Antiphoner 1495, olim AA Impr. 1495)",2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
SK-BRsa SNA 17,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
I-AO 6,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
CDN-Mrb MS Medieval 0234,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
E-Bbc M 706,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
E-Bbc M 662,2078,36,2,0,3,2,0,0,0,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0
F-Pn Lat. 17436,334,12,3,0,3,2,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0
F-Collection privée Mont-Renaud,334,12,3,0,3,2,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0
F-Pn Lat. 12584,334,12,3,0,3,2,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0
A-KN CCl 1013,2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
AUS-Sfl Add. Ms. 413 (olim Add. Ms. Fol.1),2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
CZ-Pn XV A 10,2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
D-B Theol. Lat. Qu. 149,2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 29 Helmst. (Heinemann-Nr. 32),2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
E-Bbc M 705,2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
E-H Ms. 2,2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
F-Pn Latin 15181,2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
F-Pn NAL 1236,2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
F-TOm 149,2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
I-CHV s.c.,2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
SI-Lna 18 (olim 17),2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
SK-BRsa SNA 2,2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
CZ-Pu Pu XIV A 19,2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
E-SA 6,2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
SK-BRsa SNA 4,2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
CDN-Ttfl MSS 09700,2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
D-MZb B,2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
Cantus GOTTSCHALK,2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
E-Tc 35.5,2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
E-Mn MSS/10110,2351,36,2,0,3,2,0,0,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,0,0,0
P-BRs Ms. 032,1412,16,3,0,3,2,0,0,0,0,0,0,0,11,2,2,0,1,0,0,0,0,0,0,0,0
P-BRs Ms. 028,1412,16,3,0,3,2,0,0,0,0,0,0,0,11,2,2,0,1,0,0,0,0,0,0,0,0
P-Ln RES. 253 P.,1412,16,3,0,3,2,0,0,0,0,0,0,0,11,2,2,0,1,0,0,0,0,0,0,0,0
P-AR Res. Ms. 025,1412,16,3,0,3,2,0,0,0,0,0,0,0,11,2,2,0,1,0,0,0,0,0,0,0,0
P-EVpc 000,1412,16,3,0,3,2,0,0,0,0,0,0,0,11,2,2,0,1,0,0,0,0,0,0,0,0
P-BRs Ms. 034,1412,16,3,0,3,2,0,0,0,0,0,0,0,11,2,2,0,1,0,0,0,0,0,0,0,0
P-AR Res. Ms. 021,1412,16,3,0,3,2,0,0,0,0,0,0,0,11,2,2,0,1,0,0,0,0,0,0,0,0
P-Cua Cofre 27,1412,16,3,0,3,2,0,0,0,0,0,0,0,11,2,2,0,1,0,0,0,0,0,0,0,0
E-SAu Ms 2637,1412,16,3,0,3,2,0,0,0,0,0,0,0,11,2,2,0,1,0,0,0,0,0,0,0,0
P-Ln Iluminado 084,1412,16,3,0,3,2,0,0,0,0,0,0,0,11,2,2,0,1,0,0,0,0,0,0,0,0
P-G C 1508,1412,16,3,0,3,2,0,0,0,0,0,0,0,11,2,2,0,1,0,0,0,0,0,0,0,0
P-AR Res. Ms. 016,1412,16,3,0,3,2,0,0,0,0,0,0,0,11,2,2,0,1,0,0,0,0,0,0,0,0
P-Gmas LC 003,1412,16,3,0,3,2,0,0,0,0,0,0,0,11,2,2,0,1,0,0,0,0,0,0,0,0
E-SI MS 6,1412,16,3,0,3,2,0,0,0,0,0,0,0,11,2,2,0,1,0,0,0,0,0,0,0,0
E-Bbc Ms. 2322,2269,3,3,0,3,2,0,0,0,0,0,0,0,15,0,2,0,1,0,0,0,0,0,0,0,0
E-E L. III. 3.,2269,3,3,0,3,2,0,0,0,0,0,0,0,15,0,2,0,1,0,0,0,0,0,0,0,0
E-H Ms. 9 (ant. 25),2269,3,3,0,3,2,0,0,0,0,0,0,0,15,0,2,0,1,0,0,0,0,0,0,0,0
F-Pn NAL 1412,2269,3,3,0,3,2,0,0,0,0,0,0,0,15,0,2,0,1,0,0,0,0,0,0,0,0
Antifonario s.s.,2269,3,3,0,3,2,0,0,0,0,0,0,0,15,0,2,0,1,0,0,0,0,0,0,0,0
E-E L. III. 4.,2269,3,3,0,3,2,0,0,0,0,0,0,0,15,0,2,0,1,0,0,0,0,0,0,0,0
E-LUc s.s.,2269,3,3,0,3,2,0,0,0,0,0,0,0,15,0,2,0,1,0,0,0,0,0,0,0,0
CZ-Pu VI G 3a,2269,3,3,0,3,2,0,0,0,0,0,0,0,15,0,2,0,1,0,0,0,0,0,0,0,0
CZ-Pn (Praha) XII A 21,2269,3,3,0,3,2,0,0,0,0,0,0,0,15,0,2,0,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [13] XIII,2269,3,3,0,3,2,0,0,0,0,0,0,0,15,0,2,0,1,0,0,0,0,0,0,0,0
