siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new
F-CA Impr. XVI C 4,747,19,1,0,1,2,0,0,0,0,0,0,11,4,1,0,1,0,0,0,0,0,0,0
GB-Cu Mm.ii.9,747,19,1,0,1,2,0,0,0,0,0,0,11,4,1,0,1,0,0,0,0,0,0,0
PL-Kkar Ms.4 (rkp. Perg. 20),747,19,1,0,1,2,0,0,0,0,0,0,11,4,1,0,1,0,0,0,0,0,0,0
CH-E 611,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
D-KA Aug. LX,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
D-Sl HB.I.55,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
A-SF XI 480,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
A-Wn Cod. 1799**,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
CH-Fco Ms. 2,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
CH-SGs 388,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
D-AAm G 20,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
D-B Mus. 40047,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
D-BAs Msc.Lit.25 (olim Ed.IV.11),114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
D-KNd 215,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
D-Ma 12o Cmm 1,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
D-Mbs Clm 4306,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
E-Bbc M 888,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
E-Bbc Ms. 619,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
"E-Gs ms. 45 (olim Sant Feliu, 20)",114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
E-Tc 44.1,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
E-Tc 44.2,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
F-Pn Latin 1085,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
F-Pn Latin 1090,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
F-Pn Latin 12044,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
F-Pn Latin 1240,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
F-Pn Lat. 17296,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
F-VAL 114,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
GB-Lbl Add MS 30848,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
GB-Lbl Add MS 30850,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
GB-Ob MS. Canon. Liturg. 202,114,19,1,0,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
