siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new,level12_new
E-Mh Cód. 51,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
V-CVbav Vat. lat. 4770,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9439,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
CH-ROM Ms. liturg. FiD 5,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
D-KA Lichtenthal 002,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-G Ms 84 (Ms. 395 Rés.),1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-NS Ms 0004,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-Pn NAL 1414,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-Pn NAL 1669,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
V-CVbav Archivio di San Pietro F.22,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-AN Ms 0091,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
CZ-Pn XIII B 2,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
CZ-Pu XIII A 5c,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
CZ-R R 396,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
D-B Ms mus 40078,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
D-BAa Msc Lit 7,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
D-Ful Aa 0006,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
E-Bbc M 648,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
E-Bbc M 784,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-LA Ms 239,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9436,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
CH-Cobodmer C 0074,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 340,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
CH-SGv VadSlg Ms 0295,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
D-BAa Msc Lit 6,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
D-Kl Theol. quart 0015,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 03005,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-AUT Ms S 0010 (8*),1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-CA Ms 0075 (76),1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-LA Ms 118,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-LA Ms 236,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-Pm Ms 0384,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 2291,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9449,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
I-BGc MA 239 (Gamma III.18),1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1135,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
SK-BRnm MUS I 78,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 18010,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-SEm Ms 018,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-Togs Ms 001,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
Reconstitution Sacramentaire de Tours (TU1),1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-AS Ms 0437 (cat. 1011),1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 381,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 14965b,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1134,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-Pn NAL 1890,1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
F-CO Ms 0444 (217),1008,6,6,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
P-BRs Ms. 032,214,12,6,0,3,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0
P-BRs Ms. 028,214,12,6,0,3,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0
P-Ln RES. 253 P.,214,12,6,0,3,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 025,214,12,6,0,3,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0
P-EVpc 000,214,12,6,0,3,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0
P-BRs Ms. 034,214,12,6,0,3,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 021,214,12,6,0,3,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0
E-SAu Ms 2637,214,12,6,0,3,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0
P-Ln Iluminado 084,214,12,6,0,3,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 016,214,12,6,0,3,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 2322,180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
E-E L. III. 3.,180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
E-H Ms. 9 (ant. 25),180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
F-Pn NAL 1412,180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
Antifonario s.s.,180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
E-E L. III. 4.,180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
E-LUc s.s.,180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
CZ-Pu VI G 3a,180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
CZ-Pn (Praha) XII A 21,180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
E-MO Ms. 72,180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
H-Bu lat. 122,180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.1 (rkp. Perg. 12),180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
F-R 248 (olim  A. 339),180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4304,180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
F-CH Ms 0050,180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
H-Bu lat. 121,180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
HR-Hf Cod. E Nr. 3,180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
CZ-Pu XII E 15c,180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
D-MZb E,180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4305,180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
E-Bbc M 785,180,12,6,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
TR-Itks 42,628,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
A-Wn Cod. 1812,628,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
F-SOM Ms 0252,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
B-Br Ms 10127-44,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 375,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
F-Pa Ms 0135,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9441,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
D-LEu Ms Thomas 391,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
GB-Dru Cosin V.V.6,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 339,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
D-W Cod Guelf Helmst 1008,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 903,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 780,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
D-DS Hs 0545,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
US-Baw W.11,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
US-PHf Lewis E 158,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
F-VN Ms 0759,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
GB-Lbl Additional 18032,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1132,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
F-VAL Ms 0121,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
F-RS Ms 0221,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
D-BAa Msc Lit 5,1856,5,6,0,3,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 02542,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
PL-WRu I F 413,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
PL-WRu I F 414,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
PL-WRu I F 416,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
PL-Wn Rps 12496 IV,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
"D-HEu Cod. Sal. X,007",2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 342,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
F-Pa Ms 0197,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 833,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 904,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
A-KN Cod 588,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 376,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
SK-Bra BMI EC Lad.3 EL18,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
E-Mn Mss/1361,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
PL-Wn rps 12722 V,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
PL-SAk 40,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
CZ-Bm A 7115,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
E-Bbc M 1147,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
NL-Uu Hs. 0415,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
PL-WRu I F 411,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
A-Gu Ms 0807,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
A-KN Cod 73,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
CH-P 18,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
CZ-R R 418,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 10510,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
SK-BRl Rkp. 387,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
SK-Sk Graduale Scepusiense Nr.1,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 374,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
PL-Kl RL 1,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 67,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
CZ-OLu M III 6,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
US-NYcub Western MS 097,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 378,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
D-TRp Hs 187,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
F-RS Ms 0264,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
GB-Ccc Ms 473,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9448,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 13252,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 380,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 484,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
D-Sl HB I 246,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 343,2489,6,6,0,3,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0
TR-Itks 2429,1066,0,0,2,3,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
H-Efkö MS I. 3. a,1066,0,0,2,3,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
RO-Sb Ms. 759,1066,0,0,2,3,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
H-Efkö MS I. 1 a-b,1654,0,0,2,3,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0
"SK-BRa EC Lad. 3, EL 18",1654,0,0,2,3,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0
"H-Bn Clmae 172a, 172b",1654,0,0,2,3,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0
E-L Ms 8,54,12,6,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30846,54,12,6,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
E-Tc 35.4,54,12,6,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
E-Mh Cod. 30,54,12,6,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
E-Tc 35.6,54,12,6,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30844,54,12,6,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
I-VEcap Codex Veronensis LXXXIX,54,12,6,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30845,54,12,6,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30851,54,12,6,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
E-Mn MSS/10110,54,12,6,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
